expansion_id,standard_id,standard_number,expansion_type,expanded_query,language,generation_method,authority_status,validation_status
EXP-V03-00066-1,MSV1-B5CC69A422B27985,IS 19535:2026,TITLE_DERIVED_QUERY,board determination puncture resistance using pendulum device,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00066-2,MSV1-B5CC69A422B27985,IS 19535:2026,TITLE_DERIVED_QUERY,board determination puncture resistance,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00067-1,MSV1-545BE6EB7DCC4BB8,IS 19792:2026,TITLE_DERIVED_QUERY,pharmacovigilance centre ayurveda siddha sowa rigpa unani homoeopathy,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00067-2,MSV1-545BE6EB7DCC4BB8,IS 19792:2026,TITLE_DERIVED_QUERY,pharmacovigilance centre ayurveda siddha,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00068-1,MSV1-C34C901843DA2D5A,IS 19878:2026,TITLE_DERIVED_QUERY,metallic other inorganic coatings electropolishing means smoothing passivating,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00068-2,MSV1-C34C901843DA2D5A,IS 19878:2026,TITLE_DERIVED_QUERY,metallic other inorganic coatings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00069-1,MSV1-802357F71631AFFF,IS 19885:2026,TITLE_DERIVED_QUERY,geosynthetics drainage composite,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00070-1,MSV1-F4FC3A7D922E676B,IS 19700:2026,TITLE_DERIVED_QUERY,stationery cutter blades,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00071-1,MSV1-9DC23A884D902E31,IS 14452:2026,TITLE_DERIVED_QUERY,textiles care labelling code using symbols third revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00071-2,MSV1-9DC23A884D902E31,IS 14452:2026,TITLE_DERIVED_QUERY,textiles care labelling code,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00072-1,MSV1-FA7820263D6EA9F6,IS 17862:2026,TITLE_DERIVED_QUERY,waste management guidelines first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00072-2,MSV1-FA7820263D6EA9F6,IS 17862:2026,TITLE_DERIVED_QUERY,waste management guidelines first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00073-1,MSV1-EE4D9D49A42FE982,IS 19884:2026,TITLE_DERIVED_QUERY,geosynthetic clay liner,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00074-1,MSV1-C81800F032E101C9,IS 12157:2026,TITLE_DERIVED_QUERY,construction work platform powered industrial trucks maintenance purposes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00074-2,MSV1-C81800F032E101C9,IS 12157:2026,TITLE_DERIVED_QUERY,construction work platform powered,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00075-1,MSV1-1FF94D72C7865560,IS/ISO 7425 (Part 2):2021,TITLE_DERIVED_QUERY,hydraulic fluid power cylinders dimensions tolerances housings elastomer,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00075-2,MSV1-1FF94D72C7865560,IS/ISO 7425 (Part 2):2021,TITLE_DERIVED_QUERY,hydraulic fluid power cylinders,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00076-1,MSV1-0D94781525B38165,IS 7386:2026,TITLE_DERIVED_QUERY,reverse taper grooved pins half length progressive grooves,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00076-2,MSV1-0D94781525B38165,IS 7386:2026,TITLE_DERIVED_QUERY,reverse taper grooved pins,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00077-1,MSV1-94D5BDD5BB26E38C,IS 16812:2026,TITLE_DERIVED_QUERY,safety machinery interlocking devices associated with guards principles,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00077-2,MSV1-94D5BDD5BB26E38C,IS 16812:2026,TITLE_DERIVED_QUERY,safety machinery interlocking devices,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00078-1,MSV1-302C8184BB21228D,IS 19841:2026,TITLE_DERIVED_QUERY,galvanizing grade zinc alloy ingots galvanizing steel,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00078-2,MSV1-302C8184BB21228D,IS 19841:2026,TITLE_DERIVED_QUERY,galvanizing grade zinc alloy,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00079-1,MSV1-0853047EBA4C2BBA,IS 19592:2026,TITLE_DERIVED_QUERY,gauge block comparator calibration,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00080-1,MSV1-A3AD2C99F6D3B04C,IS 3346:2026,TITLE_DERIVED_QUERY,method determination thermal conductivity thermal insulation materials guarded,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00080-2,MSV1-A3AD2C99F6D3B04C,IS 3346:2026,TITLE_DERIVED_QUERY,method determination thermal conductivity,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00081-1,MSV1-C09219C191CD1358,IS 9357:2025,TITLE_DERIVED_QUERY,triallate technical first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00082-1,MSV1-6E2AC4A879DA5C3E,IS 14550:2025,TITLE_DERIVED_QUERY,hexaconazole emulsifiable concentrate first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00082-2,MSV1-6E2AC4A879DA5C3E,IS 14550:2025,TITLE_DERIVED_QUERY,hexaconazole emulsifiable concentrate first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00083-1,MSV1-1C3D1AA19851F6FF,IS 16122:2026,TITLE_DERIVED_QUERY,microbiology food chain guidance microbiological examinations,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00083-2,MSV1-1C3D1AA19851F6FF,IS 16122:2026,TITLE_DERIVED_QUERY,microbiology food chain guidance,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00084-1,MSV1-B9D1FE08BA19B57A,IS 19864:2026,TITLE_DERIVED_QUERY,determination polar pesticides food commodities plant origin liquid,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00084-2,MSV1-B9D1FE08BA19B57A,IS 19864:2026,TITLE_DERIVED_QUERY,determination polar pesticides food,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00085-1,MSV1-7451C258E34A751F,IS 19866:2026,TITLE_DERIVED_QUERY,estimation paraquat diquat residues plant origin products with,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00085-2,MSV1-7451C258E34A751F,IS 19866:2026,TITLE_DERIVED_QUERY,estimation paraquat diquat residues,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00086-1,MSV1-64EB12ECDD1A95D0,IS 17874 (Part 2):2026,TITLE_DERIVED_QUERY,glossary yoga terminology commonly used terms from gheranda,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00086-2,MSV1-64EB12ECDD1A95D0,IS 17874 (Part 2):2026,TITLE_DERIVED_QUERY,glossary yoga terminology commonly,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00087-1,MSV1-66867C227F828F27,IS 17874 (Part 3):2026,TITLE_DERIVED_QUERY,glossary yoga terminology commonly used terms from hatha,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00087-2,MSV1-66867C227F828F27,IS 17874 (Part 3):2026,TITLE_DERIVED_QUERY,glossary yoga terminology commonly,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00088-1,MSV1-DF3ED66004F6B364,IS 19510:2025,TITLE_DERIVED_QUERY,ametryn technical,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00089-1,MSV1-B037D56F0ED5BAED,IS 19823:2026,TITLE_DERIVED_QUERY,potentiometric determination chloride milk milk products milk based,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00089-2,MSV1-B037D56F0ED5BAED,IS 19823:2026,TITLE_DERIVED_QUERY,potentiometric determination chloride milk,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00090-1,MSV1-AE53EE491FC386E3,IS 19846:2026,TITLE_DERIVED_QUERY,heat processed foods hermetically sealed containers determination,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00090-2,MSV1-AE53EE491FC386E3,IS 19846:2026,TITLE_DERIVED_QUERY,heat processed foods hermetically,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00091-1,MSV1-5BD5EE33863BBF72,IS 17113 (Part 7):2026,TITLE_DERIVED_QUERY,microbiology food chain method validation protocol validation identification,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00091-2,MSV1-5BD5EE33863BBF72,IS 17113 (Part 7):2026,TITLE_DERIVED_QUERY,microbiology food chain method,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00092-1,MSV1-698C080561EB07EC,IS 19844:2026,TITLE_DERIVED_QUERY,microbiology food chain polymerase chain reaction detection microorganisms,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00092-2,MSV1-698C080561EB07EC,IS 19844:2026,TITLE_DERIVED_QUERY,microbiology food chain polymerase,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00093-1,MSV1-23D3C2D3A60BC824,IS 19843:2026,TITLE_DERIVED_QUERY,microbiology food chain detection quantification histamine fish fishery,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00093-2,MSV1-23D3C2D3A60BC824,IS 19843:2026,TITLE_DERIVED_QUERY,microbiology food chain detection,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00094-1,MSV1-55A346C419609FAE,IS 19859:2026,TITLE_DERIVED_QUERY,water quality enumeration intestinal enterococci most probable number,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00094-2,MSV1-55A346C419609FAE,IS 19859:2026,TITLE_DERIVED_QUERY,water quality enumeration intestinal,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00095-1,MSV1-01D376125BA0F557,IS 19848:2026,TITLE_DERIVED_QUERY,water quality comparison relative recovery microorganisms quantitative,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00095-2,MSV1-01D376125BA0F557,IS 19848:2026,TITLE_DERIVED_QUERY,water quality comparison relative,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00096-1,MSV1-D3876678EC2A0499,IS 19847:2026,TITLE_DERIVED_QUERY,water quality polymerase chain reaction detection quantification microorganisms,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00096-2,MSV1-D3876678EC2A0499,IS 19847:2026,TITLE_DERIVED_QUERY,water quality polymerase chain,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00097-1,MSV1-A92FA5B8E06BF287,IS 19860:2026,TITLE_DERIVED_QUERY,water quality detection quantification legionella legionella pneumophila concentration,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00097-2,MSV1-A92FA5B8E06BF287,IS 19860:2026,TITLE_DERIVED_QUERY,water quality detection quantification,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00098-1,MSV1-5FFC9FE2B0387F2D,IS 19845:2026,TITLE_DERIVED_QUERY,water quality sampling microbiological analysis,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00098-2,MSV1-5FFC9FE2B0387F2D,IS 19845:2026,TITLE_DERIVED_QUERY,water quality sampling microbiological,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00099-1,MSV1-82F0E9CD35E8A931,IS 302 (Part 2/Sec 17):2026,TITLE_DERIVED_QUERY,household similar electrical appliances safety particular blankets pads,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00099-2,MSV1-82F0E9CD35E8A931,IS 302 (Part 2/Sec 17):2026,TITLE_DERIVED_QUERY,household similar electrical appliances,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00100-1,MSV1-A7DCF70681073EAE,IS 302 (Part 2/Sec 10):2026,TITLE_DERIVED_QUERY,household similar electrical appliances safety particular floor treatment,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00100-2,MSV1-A7DCF70681073EAE,IS 302 (Part 2/Sec 10):2026,TITLE_DERIVED_QUERY,household similar electrical appliances,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00101-1,MSV1-91EF7F4B938D71E1,IS 302 (Part 2/Sec 28):2026,TITLE_DERIVED_QUERY,household similar electrical appliances safety particular sewing machines,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00101-2,MSV1-91EF7F4B938D71E1,IS 302 (Part 2/Sec 28):2026,TITLE_DERIVED_QUERY,household similar electrical appliances,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00102-1,MSV1-37560BE34E3558A6,IS 302 (Part 2/Sec 37):2026,TITLE_DERIVED_QUERY,household similar electrical appliances safety particular commercial electric,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00102-2,MSV1-37560BE34E3558A6,IS 302 (Part 2/Sec 37):2026,TITLE_DERIVED_QUERY,household similar electrical appliances,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00103-1,MSV1-9A31F5182B4BEF80,IS 302 (Part 2/Sec 48):2026,TITLE_DERIVED_QUERY,household similar electrical appliances safety particular commercial electric,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00103-2,MSV1-9A31F5182B4BEF80,IS 302 (Part 2/Sec 48):2026,TITLE_DERIVED_QUERY,household similar electrical appliances,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00104-1,MSV1-31DE370A379FB808,IS 302 (Part 2/Sec 98):2026,TITLE_DERIVED_QUERY,household similar electrical appliances safety particular humidifiers,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00104-2,MSV1-31DE370A379FB808,IS 302 (Part 2/Sec 98):2026,TITLE_DERIVED_QUERY,household similar electrical appliances,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00105-1,MSV1-A272A6B335D6C75B,IS 19762:2026,TITLE_DERIVED_QUERY,interconnection interoperability inverter based resources ibrs interconnecting with,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00105-2,MSV1-A272A6B335D6C75B,IS 19762:2026,TITLE_DERIVED_QUERY,interconnection interoperability inverter based,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00106-1,MSV1-E58C9523625C8DB7,IS 17017 (Part 23):2026,TITLE_DERIVED_QUERY,electric vehicle conductive charging system electric vehicle supply,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00106-2,MSV1-E58C9523625C8DB7,IS 17017 (Part 23):2026,TITLE_DERIVED_QUERY,electric vehicle conductive charging,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00107-1,MSV1-7C9255AA2DA813CB,IS 13940:2026,TITLE_DERIVED_QUERY,cardiovascular surgery instruments bulldog clamp debakey pattern first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00107-2,MSV1-7C9255AA2DA813CB,IS 13940:2026,TITLE_DERIVED_QUERY,cardiovascular surgery instruments bulldog,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00108-1,MSV1-DE67857A5AA29730,IS/ISO/IEC 5218:2022,TITLE_DERIVED_QUERY,information technology codes representation human sexes first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00108-2,MSV1-DE67857A5AA29730,IS/ISO/IEC 5218:2022,TITLE_DERIVED_QUERY,information technology codes representation,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00109-1,MSV1-F8AE740159F945BD,IS 10680 (Part 1):2026,TITLE_DERIVED_QUERY,programming languages fortran base language second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00109-2,MSV1-F8AE740159F945BD,IS 10680 (Part 1):2026,TITLE_DERIVED_QUERY,programming languages fortran base,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00110-1,MSV1-F0B2BE9C15DF3DEF,IS 14943 (Part 1):2026,TITLE_DERIVED_QUERY,financial transaction card originated messages interchange message specifications,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00110-2,MSV1-F0B2BE9C15DF3DEF,IS 14943 (Part 1):2026,TITLE_DERIVED_QUERY,financial transaction card originated,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00111-1,MSV1-4F6822532A7855A7,IS/ISO 56001:2024,TITLE_DERIVED_QUERY,innovation management system,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00112-1,MSV1-55C19B284F89F3CC,IS 19814:2026,TITLE_DERIVED_QUERY,surgical instruments scalpel handle,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00113-1,MSV1-4D453E0ABEF71EAC,IS 19815:2026,TITLE_DERIVED_QUERY,surgical instruments scalpel blade,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00114-1,MSV1-9EC291E6A78CC274,IS 19811:2026,TITLE_DERIVED_QUERY,surgical instruments disposable scalpel,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00115-1,MSV1-C395702C2F0790E3,IS 19863 (Part 1):2026,TITLE_DERIVED_QUERY,financial services financial information exchange session layer tagvalue,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00115-2,MSV1-C395702C2F0790E3,IS 19863 (Part 1):2026,TITLE_DERIVED_QUERY,financial services financial information,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00116-1,MSV1-07FA5BBFD5BF4BDD,IS 19863 (Part 2):2026,TITLE_DERIVED_QUERY,financial services financial information exchange session layer session,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00116-2,MSV1-07FA5BBFD5BF4BDD,IS 19863 (Part 2):2026,TITLE_DERIVED_QUERY,financial services financial information,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00117-1,MSV1-05FC10FBF6167552,IS 19863 (Part 3):2026,TITLE_DERIVED_QUERY,financial services financial information exchange session layer session,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00117-2,MSV1-05FC10FBF6167552,IS 19863 (Part 3):2026,TITLE_DERIVED_QUERY,financial services financial information,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00118-1,MSV1-B2CC836DA84D217D,IS 1622:2026,TITLE_DERIVED_QUERY,sampling microbiological examination water wastewater second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00118-2,MSV1-B2CC836DA84D217D,IS 1622:2026,TITLE_DERIVED_QUERY,sampling microbiological examination water,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00119-1,MSV1-970DCFD26B6F6889,IS/ISO 8573 (Part 5):2026,TITLE_DERIVED_QUERY,compressed vapour organic solvent content first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00119-2,MSV1-970DCFD26B6F6889,IS/ISO 8573 (Part 5):2026,TITLE_DERIVED_QUERY,compressed vapour organic solvent,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00120-1,MSV1-6574984A1544326D,IS 16264:2026,TITLE_DERIVED_QUERY,analysis comparison determining checking composition calibration mixtures first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00120-2,MSV1-6574984A1544326D,IS 16264:2026,TITLE_DERIVED_QUERY,analysis comparison determining checking,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00121-1,MSV1-A6F75043795261A6,IS 16252:2026,TITLE_DERIVED_QUERY,analysis conversion mixture composition data first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00121-2,MSV1-A6F75043795261A6,IS 16252:2026,TITLE_DERIVED_QUERY,analysis conversion mixture composition,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00122-1,MSV1-F330FA1D4B0316D3,IS 5760:2026,TITLE_DERIVED_QUERY,argon compressed liquid third revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00122-2,MSV1-F330FA1D4B0316D3,IS 5760:2026,TITLE_DERIVED_QUERY,argon compressed liquid third,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00123-1,MSV1-32CCDC9483073D23,IS 15583:2026,TITLE_DERIVED_QUERY,compressed helium first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00124-1,MSV1-4971086D304AD9F8,IS 17274 (Part 11):2026,TITLE_DERIVED_QUERY,respiratory protective devices equipment determination field vision first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00124-2,MSV1-4971086D304AD9F8,IS 17274 (Part 11):2026,TITLE_DERIVED_QUERY,respiratory protective devices equipment,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00125-1,MSV1-30BD38FB77E4063B,IS 19872:2026,TITLE_DERIVED_QUERY,analysis preparation calibration mixtures gravimetric method class mixtures,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00125-2,MSV1-30BD38FB77E4063B,IS 19872:2026,TITLE_DERIVED_QUERY,analysis preparation calibration mixtures,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00126-1,MSV1-351334F4825A512F,IS 19875:2026,TITLE_DERIVED_QUERY,analysis comparison determination composition mixtures based point calibration,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00126-2,MSV1-351334F4825A512F,IS 19875:2026,TITLE_DERIVED_QUERY,analysis comparison determination composition,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00127-1,MSV1-C63CACDA59C7FFFE,IS 19869:2026,TITLE_DERIVED_QUERY,mixtures gravimetric preparation mastering correlations composition,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00127-2,MSV1-C63CACDA59C7FFFE,IS 19869:2026,TITLE_DERIVED_QUERY,mixtures gravimetric preparation mastering,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00128-1,MSV1-5C6AD0791B914EDD,IS 19873:2026,TITLE_DERIVED_QUERY,analysis analytical hydrogen fuel proton exchange membrane fuel,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00128-2,MSV1-5C6AD0791B914EDD,IS 19873:2026,TITLE_DERIVED_QUERY,analysis analytical hydrogen fuel,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00129-1,MSV1-CD2C0FD60BB29751,IS 19874:2026,TITLE_DERIVED_QUERY,analysis sampling guidelines,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00130-1,MSV1-C29F6D71616D5AF5,IS 19870:2026,TITLE_DERIVED_QUERY,analysis purity analysis treatment purity data,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00130-2,MSV1-C29F6D71616D5AF5,IS 19870:2026,TITLE_DERIVED_QUERY,analysis purity analysis treatment,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00131-1,MSV1-3B7AE8EA1EE01995,IS 19871:2026,TITLE_DERIVED_QUERY,analysis quality aspects metrological traceability calibration mixtures,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00131-2,MSV1-3B7AE8EA1EE01995,IS 19871:2026,TITLE_DERIVED_QUERY,analysis quality aspects metrological,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00132-1,MSV1-8DA8C9CE7C52D024,IS 5870:2026,TITLE_DERIVED_QUERY,glass enclosures internal lighting passenger coaches first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00132-2,MSV1-8DA8C9CE7C52D024,IS 5870:2026,TITLE_DERIVED_QUERY,glass enclosures internal lighting,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-00133-1,MSV1-D7DC7D9EF56657D0,IS 5681:2026,TITLE_DERIVED_QUERY,meteorological liquid glass thermometers third revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
