term_id,technical_term,synonym,abbreviation,product_term,regional_term,language,standard_usage,source,validation_status
TERM-5696D135FE7EB0F0,filament,NOT_VALIDATED,NOT_VALIDATED,filament,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-132A1A391CCE181C,glass,NOT_VALIDATED,NOT_VALIDATED,glass,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EC4E598BD0F312A7,yarn,NOT_VALIDATED,NOT_VALIDATED,yarn,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-14FE1BB23B6F61A5,aerospace,NOT_VALIDATED,NOT_VALIDATED,aerospace,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D9298A10D1B07358,other,NOT_VALIDATED,NOT_VALIDATED,other,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-16367AACB67A4A01,second,NOT_VALIDATED,NOT_VALIDATED,second,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4B3D4A0DD732F791,solid,NOT_VALIDATED,NOT_VALIDATED,solid,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-04E9C0DB87E7EEBB,iron,NOT_VALIDATED,NOT_VALIDATED,iron,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8B6BFE00F0034595,plants,NOT_VALIDATED,NOT_VALIDATED,plants,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-856E8BD358ECE398,safety,NOT_VALIDATED,NOT_VALIDATED,safety,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7CB194D9414FDB99,machinery,NOT_VALIDATED,NOT_VALIDATED,machinery,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E0F86F8FFC57886B,related,NOT_VALIDATED,NOT_VALIDATED,related,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D887DB09649DAB0D,parts,NOT_VALIDATED,NOT_VALIDATED,parts,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F338F4C08C4EB9A6,systems,NOT_VALIDATED,NOT_VALIDATED,systems,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-64B218956223EB12,principles,NOT_VALIDATED,NOT_VALIDATED,principles,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A77DE8A6DAA11295,design,NOT_VALIDATED,NOT_VALIDATED,design,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AE3DD49AFFECA0D2,positioning,NOT_VALIDATED,NOT_VALIDATED,positioning,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-32EF7CAD8A391D1D,safeguards,NOT_VALIDATED,NOT_VALIDATED,safeguards,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0C3E015009E5155C,respect,NOT_VALIDATED,NOT_VALIDATED,respect,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CEC9111DE36D4A50,approach,NOT_VALIDATED,NOT_VALIDATED,approach,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-79A5478768D24474,human,NOT_VALIDATED,NOT_VALIDATED,human,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-230D8358DC8E8890,body,NOT_VALIDATED,NOT_VALIDATED,body,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EBB73279A5725B6F,controlling,NOT_VALIDATED,NOT_VALIDATED,controlling,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8FE26EFBD6C39984,marine,NOT_VALIDATED,NOT_VALIDATED,marine,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-54F170DE1DC9A4CA,coastal,NOT_VALIDATED,NOT_VALIDATED,coastal,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-9B95DB283EE8D7F5,outfalls,NOT_VALIDATED,NOT_VALIDATED,outfalls,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-9628D7750EBFD53E,inland,NOT_VALIDATED,NOT_VALIDATED,inland,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-71669691CB0B0F1B,packaging,NOT_VALIDATED,NOT_VALIDATED,packaging,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-6CD6DE1B01358EEC,cordages,NOT_VALIDATED,NOT_VALIDATED,cordages,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E1310C5DFC05B05D,polypropylene,NOT_VALIDATED,NOT_VALIDATED,polypropylene,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AD1A64057F9AB34F,split,NOT_VALIDATED,NOT_VALIDATED,split,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D0607F7AD2628B2A,film,NOT_VALIDATED,NOT_VALIDATED,film,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-784181C70E2626AE,monofilament,NOT_VALIDATED,NOT_VALIDATED,monofilament,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B7D6CB8696C9F4F6,multifilament,NOT_VALIDATED,NOT_VALIDATED,multifilament,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4B227777D4DD1FC6,4,NOT_VALIDATED,NOT_VALIDATED,4,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2C624232CDD22177,8,NOT_VALIDATED,NOT_VALIDATED,8,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-6B51D431DF5D7F14,12,NOT_VALIDATED,NOT_VALIDATED,12,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C71E2D9D4D0B64AE,strand,NOT_VALIDATED,NOT_VALIDATED,strand,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-948DBDE67A8EF961,medical,NOT_VALIDATED,NOT_VALIDATED,medical,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-ED157486B875D92C,electrical,NOT_VALIDATED,NOT_VALIDATED,electrical,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1C09F5A7F47DF2EE,equipment,NOT_VALIDATED,NOT_VALIDATED,equipment,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-32182951B85A244A,particular,NOT_VALIDATED,NOT_VALIDATED,particular,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-FBB7B5BF4CA348EE,basic,NOT_VALIDATED,NOT_VALIDATED,basic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A55751CECD11BAD8,essential,NOT_VALIDATED,NOT_VALIDATED,essential,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4A1898716EF67796,performance,NOT_VALIDATED,NOT_VALIDATED,performance,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E7F6C011776E8DB7,6,NOT_VALIDATED,NOT_VALIDATED,6,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D2BEDAD966F1B52A,microwave,NOT_VALIDATED,NOT_VALIDATED,microwave,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4AF009DCD561B806,therapy,NOT_VALIDATED,NOT_VALIDATED,therapy,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5A664117452189C2,endoscopes,NOT_VALIDATED,NOT_VALIDATED,endoscopes,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5735482DC0D92827,endotherapy,NOT_VALIDATED,NOT_VALIDATED,endotherapy,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-ADE15A1287DABE92,devices,NOT_VALIDATED,NOT_VALIDATED,devices,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-95F1A23373195C78,determination,NOT_VALIDATED,NOT_VALIDATED,determination,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8A64FF09886CC35F,maximum,NOT_VALIDATED,NOT_VALIDATED,maximum,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DEC0F004EAA07C2A,width,NOT_VALIDATED,NOT_VALIDATED,width,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4FBB1929D4E0878C,insertion,NOT_VALIDATED,NOT_VALIDATED,insertion,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-83E01DDA3EB5A450,portion,NOT_VALIDATED,NOT_VALIDATED,portion,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F369CB89FC627E66,75,NOT_VALIDATED,NOT_VALIDATED,75,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-FC5E3128105CDF15,photodynamic,NOT_VALIDATED,NOT_VALIDATED,photodynamic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BBB965AB0C80D653,83,NOT_VALIDATED,NOT_VALIDATED,83,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4EA140588150773C,home,NOT_VALIDATED,NOT_VALIDATED,home,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-99A7026172D42714,light,NOT_VALIDATED,NOT_VALIDATED,light,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1ECFBB337B998397,toluidine,NOT_VALIDATED,NOT_VALIDATED,toluidine,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AA75075DAA70CF35,chlorosulphonic,NOT_VALIDATED,NOT_VALIDATED,chlorosulphonic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AE5EEBFF12DD75AF,acid,NOT_VALIDATED,NOT_VALIDATED,acid,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-128A570BB5B8FCC4,hexane,NOT_VALIDATED,NOT_VALIDATED,hexane,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-74BE66257561462A,monocalcium,NOT_VALIDATED,NOT_VALIDATED,monocalcium,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-986C3802F1B1EA3D,phosphate,NOT_VALIDATED,NOT_VALIDATED,phosphate,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AB91A82D14CFC612,animal,NOT_VALIDATED,NOT_VALIDATED,animal,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C8BC2586CDD87CD6,feed,NOT_VALIDATED,NOT_VALIDATED,feed,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-FFE97BBA510B9F5C,grade,NOT_VALIDATED,NOT_VALIDATED,grade,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-19FF8761FA648ADE,handling,NOT_VALIDATED,NOT_VALIDATED,handling,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E0B1AFF68144A2A6,biotherapeutic,NOT_VALIDATED,NOT_VALIDATED,biotherapeutic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0A3E27B8CA818264,products,NOT_VALIDATED,NOT_VALIDATED,products,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F839161355091FCD,used,NOT_VALIDATED,NOT_VALIDATED,used,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B33FEEBC5728AE5F,homoeopathy,NOT_VALIDATED,NOT_VALIDATED,homoeopathy,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BBE215B11BE15401,homoeopathic,NOT_VALIDATED,NOT_VALIDATED,homoeopathic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CF0622EF2A661CD2,mother,NOT_VALIDATED,NOT_VALIDATED,mother,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7B3B6D97D70F034D,tinctures,NOT_VALIDATED,NOT_VALIDATED,tinctures,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D926C30A7D873C4B,hydro,NOT_VALIDATED,NOT_VALIDATED,hydro,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F088C450592CB819,alcoholic,NOT_VALIDATED,NOT_VALIDATED,alcoholic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2879CCA3EA073569,extracts,NOT_VALIDATED,NOT_VALIDATED,extracts,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1434DA20FCDFD179,echinacea,NOT_VALIDATED,NOT_VALIDATED,echinacea,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7AC95CF4C5757E20,angustifolia,NOT_VALIDATED,NOT_VALIDATED,angustifolia,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-ABECDF3503635C0B,dc,NOT_VALIDATED,NOT_VALIDATED,dc,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5D5766CF2D787016,whole,NOT_VALIDATED,NOT_VALIDATED,whole,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-96044D9734B60441,plant,NOT_VALIDATED,NOT_VALIDATED,plant,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-663666CCAAA4452E,traditional,NOT_VALIDATED,NOT_VALIDATED,traditional,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A82CE870F999B01B,medicine,NOT_VALIDATED,NOT_VALIDATED,medicine,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F1CF2FD5C8689512,extract,NOT_VALIDATED,NOT_VALIDATED,extract,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-00A9E08CE4C65C4C,similar,NOT_VALIDATED,NOT_VALIDATED,similar,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B8F89981CB23A02E,appliances,NOT_VALIDATED,NOT_VALIDATED,appliances,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B17EF6D19C7A5B1E,16,NOT_VALIDATED,NOT_VALIDATED,16,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C1F026582FE6E8CB,food,NOT_VALIDATED,NOT_VALIDATED,food,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-35316FD579D0E1DC,disposers,NOT_VALIDATED,NOT_VALIDATED,disposers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-76A50887D8F1C2E9,36,NOT_VALIDATED,NOT_VALIDATED,36,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D01ACDEC3A3B87B3,commercial,NOT_VALIDATED,NOT_VALIDATED,commercial,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-44B3C5003D93C5F1,electric,NOT_VALIDATED,NOT_VALIDATED,electric,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-82BD81EA4B030255,cooking,NOT_VALIDATED,NOT_VALIDATED,cooking,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-47DA8304AE594537,ranges,NOT_VALIDATED,NOT_VALIDATED,ranges,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0E17DACA5F3E175F,49,NOT_VALIDATED,NOT_VALIDATED,49,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-036FAE5CDB5FAACE,keeping,NOT_VALIDATED,NOT_VALIDATED,keeping,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2FCA346DB6561871,54,NOT_VALIDATED,NOT_VALIDATED,54,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DB709DBD299DB08F,cleaning,NOT_VALIDATED,NOT_VALIDATED,cleaning,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1EE1EAB952BA188A,employing,NOT_VALIDATED,NOT_VALIDATED,employing,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-717A1CDA828D2C9A,telecommunications,NOT_VALIDATED,NOT_VALIDATED,telecommunications,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AB27B729D9CC4CB1,exchange,NOT_VALIDATED,NOT_VALIDATED,exchange,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-FBB27FBDC4F4DD04,between,NOT_VALIDATED,NOT_VALIDATED,between,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DEA7111A8406E27C,information,NOT_VALIDATED,NOT_VALIDATED,information,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E91FADF24F78C081,technology,NOT_VALIDATED,NOT_VALIDATED,technology,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-25BF8E1A2393F110,local,NOT_VALIDATED,NOT_VALIDATED,local,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-493F17C232E40C8D,metropolitan,NOT_VALIDATED,NOT_VALIDATED,metropolitan,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4A91EE5F0106C2B3,area,NOT_VALIDATED,NOT_VALIDATED,area,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A19DB4951FBCD4CB,networks,NOT_VALIDATED,NOT_VALIDATED,networks,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F8D397A33FCB9725,port,NOT_VALIDATED,NOT_VALIDATED,port,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
