hard_negative_id,requirement_id,tender_id,negative_standard_id,negative_standard_number,negative_title,similarity_score,negative_reason,source,validation_status
HN-V03-000080,SYN-REQ-00040,SYN-TENDER-00040,MSV1-62908FCE23266AB3,IS 10691:1983,Specification for Share for Tractor - Operated Mould Board Ploughs,0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000081,SYN-REQ-00041,SYN-TENDER-00041,MSV1-F5A117CFA6A89A52,IS 1420:1989,Light basic magnesium carbonate - Specification (Second Revision),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000082,SYN-REQ-00041,SYN-TENDER-00041,MSV1-8BC9502746E56796,IS 1420:2026,Light basic magnesium carbonate - Specification (Third Revision),0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000083,SYN-REQ-00042,SYN-TENDER-00042,MSV1-20F980C6DE18EADC,IS 10840:1994,Blow moulded HDPE containers for packing of vanaspati - Specification (Second Revision),0.6471,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000084,SYN-REQ-00042,SYN-TENDER-00042,MSV1-27A8FBB950C88CEE,IS 15473:2004,Blow moulded HDPE containers for packaging of edible oils - Specification,0.35,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000085,SYN-REQ-00043,SYN-TENDER-00043,MSV1-D3BC74D77ED0F4F7,IS 8705:1978,Specification for static invertors for aircrafts,0.4545,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000086,SYN-REQ-00043,SYN-TENDER-00043,MSV1-60A0CA84A6F90365,IS 12679:2023,By-Product Gypsum for Construction - Specification (Second Revision),0.1875,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000087,SYN-REQ-00044,SYN-TENDER-00044,MSV1-176D16145235E6A5,IS 7779 (Part 1/Sec 2):1975,Schedule for properties and availability of stones for construction purposes: Part 1 Gujarat state: Sec 2 engineering properties of building stones,0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000088,SYN-REQ-00044,SYN-TENDER-00044,MSV1-F3E058610CF36B8F,IS 7779 (Part 2/Sec 1):1979,Schedule for properties and availability of stones for construction purposes: Part 2 Maharashtra state: Sec 1 availability of stones,0.6087,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000089,SYN-REQ-00045,SYN-TENDER-00045,MSV1-60BDD38C32BB7438,IS/ISO 11138 (Part 4):2017,Sterilization of Health Care Products â€• Biological Indicators Part 4 Biological Indicators for Dry Heat Sterilization Processes,0.4545,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000090,SYN-REQ-00045,SYN-TENDER-00045,MSV1-5BC24AF9DBC5EFD2,IS/ISO 11138 (Part 5):2017,Sterilization of Health Care Products â€• Biological Indicators Part 5 Biological Indicators for Low-Temperature Steam and Formaldehyde Sterilization Processes,0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000091,SYN-REQ-00046,SYN-TENDER-00046,MSV1-D87E95A582F73F7A,IS 2601:2026,Brass Anodes for Electroplating Specification,0.4545,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000092,SYN-REQ-00046,SYN-TENDER-00046,MSV1-C41439E539814D83,IS 2601:1987,Specification for brass anodes for electroplating (First Revision),0.3846,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000093,SYN-REQ-00047,SYN-TENDER-00047,MSV1-A3E1DE5CD8B7CDBF,IS 4681 (Part 2):2024,Textiles Determination of the recovery from creasing of a folded specimen of fabric by measuring the angle of recovery Part 2 Method of the vertically folded specimen second revision,0.6207,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000094,SYN-REQ-00047,SYN-TENDER-00047,MSV1-63E6281FC0A48ABF,IS 10971 (Part 1):2022,Textiles — Determination of Fabric Propensity to Surface Pilling Fuzzing or Matting Part 1: Pilling Box Method (second revision),0.2941,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000095,SYN-REQ-00048,SYN-TENDER-00048,MSV1-4987A2E27DA3EC13,IS 864:2023,TEXTILES HANDLOOM COTTON LIGHT SHEETING SPECIFICATION Second Revision,0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000096,SYN-REQ-00048,SYN-TENDER-00048,MSV1-42F6667A05006267,IS 1242:2024,TEXTILES - HANDLOOM COTTON SHIRTING - SPECIFICATION (Second Revision),0.375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000097,SYN-REQ-00049,SYN-TENDER-00049,MSV1-B285E36825CAD66F,IS 1448 (Part 34):2025,Petroleum and Its Products - Methods of Test Part 34 Determination of Sulphur In Petroleum Products (Lamp Method) (Third Revision),0.3793,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000098,SYN-REQ-00049,SYN-TENDER-00049,MSV1-796858985E6D0F17,IS 1448 (Part 97):2026,Methods of test for petroleum and its products [p : 97] determination of thermal oxidation stability of gas turbine fuels - Jftot method (First Revision),0.3636,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000099,SYN-REQ-00050,SYN-TENDER-00050,MSV1-F34930B4433C6EFD,IS 4980:2022,INDIAN CLUBS - SPECIFICATION,0.3,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000100,SYN-REQ-00050,SYN-TENDER-00050,MSV1-69AC93590953A965,IS 9232:1979,Indian standard specification for ambadi oil,0.2308,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000101,SYN-REQ-00051,SYN-TENDER-00051,MSV1-41BD3C80045CEF14,IS 7881 (Part 1):2023,"Glossary of Terms Relating to Builders Hardware, Part 1 Locks",0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000102,SYN-REQ-00051,SYN-TENDER-00051,MSV1-1B003F43ABD9161C,IS 4305:2026,Glossary of terms relating to pozzolana (First Revision),0.3684,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000103,SYN-REQ-00052,SYN-TENDER-00052,MSV1-54208FA485539B53,IS 5062 (Part 5):2018,Methods of test for brown coals and lignites : Part 5 determination of acetone-soluble material (Resinous Substance) in the benzene-soluble extract (Second Revision),0.3,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000104,SYN-REQ-00052,SYN-TENDER-00052,MSV1-DE7B24A7E4E91305,IS 5062 (Part 1):1969,Methods of test for brown coals and lignites : Part 1 determination of moisture content by the direct volumetric method,0.2973,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000105,SYN-REQ-00053,SYN-TENDER-00053,MSV1-40A89A770BC18443,IS 18895:2024,SPACE SYSTEMS - GUIDELINES FOR THE MANAGEMENT OF SYSTEMS ENGINEERING,0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000106,SYN-REQ-00053,SYN-TENDER-00053,MSV1-8F7B1CEC93673957,IS 19173 (Part 1):2025,Medical Device Software Part 1 Guidance on the Application of ISO 14971 to Medical Device Software,0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000107,SYN-REQ-00054,SYN-TENDER-00054,MSV1-91595C735ADEC1F7,IS 18839:2024,Nigella sativa L Seed for use in Traditional Medicine - Specification,0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000108,SYN-REQ-00054,SYN-TENDER-00054,MSV1-5E96F7B49A866542,IS 18959:2024,Puga (Areca catechu L.) Seed for use in Traditional Medicine - Specification,0.381,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000109,SYN-REQ-00055,SYN-TENDER-00055,MSV1-3748ABEE179A069F,IS 18383 (Part 1):2023,EQUIPMENT FOR HARVESTING AND CONSERVATION ROUND BALERS PART 1 TERMINOLOGY AND COMMERCIAL SPECIFICATIONS,0.3636,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000110,SYN-REQ-00055,SYN-TENDER-00055,MSV1-BC06084CD3F9799A,IS 13450 (Part 2/Sec 74):2025,Medical Electrical Equipment Part 2 Particular Requirements for Basic Safety and Essential Performance Section 74 Respiratory Humidifying Equipment,0.2069,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000111,SYN-REQ-00056,SYN-TENDER-00056,MSV1-D58636B0F249EF5F,IS/ISO/IEC 27402:2023,Cybersecurity - IoT Security and Privacy - Device Baseline Requirements,0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000112,SYN-REQ-00056,SYN-TENDER-00056,MSV1-AFA1A572707EF0ED,IS/ISO/IEC 27403:2024,Cybersecurity IoT security and privacy Guidelines for IoT-domotics,0.3529,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000113,SYN-REQ-00057,SYN-TENDER-00057,MSV1-C9FA447378271B49,IS 17754 (Part 1):2022,Agricultural Grain Driers — Determination of Drying Performance : Part 1 General,0.5882,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000114,SYN-REQ-00057,SYN-TENDER-00057,MSV1-26742900353F9ADB,IS 17754 (Part 2):2022,Agricultural Grain Driers — Determination of Drying Performance : Part 2 Additional Procedures and Crop-Specific Requirements,0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000115,SYN-REQ-00058,SYN-TENDER-00058,MSV1-47E6442A1C74B0C2,IS 10434 (Part 2):2026,INSTALLATION MAINTENANCE AND OBSERVATION OF DEFORMATION MEASURING DEVICES IN CONCRETE AND MASONRY DAMS GUIDELINES PART 2 VIBRATING WIRE TYPE JOINTMETER,0.2564,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000116,SYN-REQ-00058,SYN-TENDER-00058,MSV1-65B57E1159174C48,IS 3973:2022,CODE OF PRACTICE FOR THE SELECTION INSTALLATION AND MAINTENANCE OF WIRE ROPES Second Revision,0.2286,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000117,SYN-REQ-00059,SYN-TENDER-00059,MSV1-4D531161A2CAE000,IS 4366 (Part 2):1985,Specification for Agricultural Tillage Discs : Part 2 Flat Type (Second Revision),0.6471,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000118,SYN-REQ-00059,SYN-TENDER-00059,MSV1-F3800880247BB41D,IS 4366 (Part 1):1985,Specification for Agricultural Tillage Discs : Part 1 Concave Type (Second Revision),0.4737,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000119,SYN-REQ-00060,SYN-TENDER-00060,MSV1-129872BA36D7B756,IS 13109 (Part 10/Sec 1):1991,Specification for electronic equipment/systems for use in coal and metalliferrousmines: Part 10 requirements for monitoring systems: Sec 1 production monitoring systems,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000120,SYN-REQ-00060,SYN-TENDER-00060,MSV1-3BA5F7D9DC1A664A,IS 13109 (Part 21):1991,Specification for electronic equipment/systems for use in coal - and metalliferrousmines: Part 21 requirements for mine environmental telemonitoring systems,0.4615,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000121,SYN-REQ-00061,SYN-TENDER-00061,MSV1-28D7BF967D02F302,IS 7879 (Part 2):2025,Aeronautical and Astronautical - Glossary of Terms Part 2 Motion of Aircraft ( First Revision ),0.4167,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000122,SYN-REQ-00061,SYN-TENDER-00061,MSV1-CC8EC9138A3B329E,IS 7879 (Part 7):2025,Aeronautical and Astronautical - Glossary of Terms Part 7 Air Traffic and Ground Services ( First Revision ),0.3846,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000123,SYN-REQ-00062,SYN-TENDER-00062,MSV1-93E0C4F2CDCF8276,IS 12206:1993,Earth - Moving machinery - Loader and front loading excavator buckets - Volumetric ratings (First Revision),0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000124,SYN-REQ-00062,SYN-TENDER-00062,MSV1-DCC325840C9B6E8B,IS/ISO 10262:1998,Earth moving machinery - Hydraulic excavators - Laboratory tests and performance requirements for operator protective guards,0.2414,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000125,SYN-REQ-00063,SYN-TENDER-00063,MSV1-32775E6D176E9B52,IS 17094 (Part 2):2019,Piston - Operated volumetric apparatus: Part 2 piston pipettes,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000126,SYN-REQ-00063,SYN-TENDER-00063,MSV1-EAAEBE82D40D7A95,IS 17094 (Part 7):2023,Piston-Operated Volumetric Apparatus Part 7 Alternative measurement procedures for the determination of volume (First Revision),0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000127,SYN-REQ-00064,SYN-TENDER-00064,MSV1-3EE6E6CEFBBBAA43,IS 296:2023,SODIUM CARBONATE ANHYDROUS SPECIFICATION,0.3636,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000128,SYN-REQ-00064,SYN-TENDER-00064,MSV1-171612D167B67AB4,IS 6100:2021,SPECIFICATION FOR SODIUM TRIPOLYPHOSPHATE ANHYDROUS TECHNICAL (Second Revision),0.2667,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000129,SYN-REQ-00065,SYN-TENDER-00065,MSV1-C28B849A19335353,IS 3846:1984,Specification for rot-proofed cotton tapes for aerospace purposes (first revision),0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000130,SYN-REQ-00065,SYN-TENDER-00065,MSV1-28E3E22CDA8C2D9C,IS 714:1992,Textiles – Cotton reinforcing tapes for aerospace purposes – Specification (third revision),0.3684,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000131,SYN-REQ-00066,SYN-TENDER-00066,MSV1-F8585B27B64E0DB6,IS 308:2024,Dissolved Acetylene (Gas) — Specification (Fourth Revision),0.4615,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000132,SYN-REQ-00066,SYN-TENDER-00066,MSV1-39568E681DA4207C,IS 13497:2017,Fusible plug for dissolved acetylene gas cylinder - Specification (First Revision),0.3529,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000133,SYN-REQ-00067,SYN-TENDER-00067,MSV1-1D5C8ACDBD469023,IS 4227:2024,Textiles - Braided Nylon Cords for Aerospace Purposes - Specification third revision,0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000134,SYN-REQ-00067,SYN-TENDER-00067,MSV1-5E9437B97D00FB22,IS 1402:2024,Textiles — Braided Cotton Cord for Aerospace Purposes — Specification (Third Revision),0.4444,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000135,SYN-REQ-00068,SYN-TENDER-00068,MSV1-EBF0E53E3B7C8421,IS 301:1982,Specification for potassium nitrate for explosive and pyrotechnic compositions (Second Revision),0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000136,SYN-REQ-00068,SYN-TENDER-00068,MSV1-021CD12C2F63D49C,IS 708:1987,Specification for potassium chlorate for explosive and pyrotechnic industry (Second Revision),0.4444,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000137,SYN-REQ-00069,SYN-TENDER-00069,MSV1-42DCA7A6D8B584DD,IS 14686 (Part 4):2025,Radio Frequency and Coaxial Cable Assemblies Part 4 Sectional Specification for Semi-Rigid Coaxial Cable Assemblies (First Revision),0.5652,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000138,SYN-REQ-00069,SYN-TENDER-00069,MSV1-2512F97FFB7A90E2,IS 14686 (Part 2/Sec 1):2020,Radio Frequency and Coaxial Cable Assemblies Part 2 Flexible Coaxial Cable Assemblies Section 1 Sectional specification ( First Revision ),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000139,SYN-REQ-00070,SYN-TENDER-00070,MSV1-37202524021751A9,IS 15393 (Part 4):2021,Accuracy trueness and precision of measurement methods and results -- Part 4: Basic method for the determination of the trueness of a standard measurement method (First Revision),0.5714,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000140,SYN-REQ-00070,SYN-TENDER-00070,MSV1-E935DC537CF01E34,IS 15393 (Part 5):2003,Accuracy (Trueness And Precision) of measurement methods and results: Part 5 alternative methods for the determination of the precision of a standard measurement method,0.5556,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000141,SYN-REQ-00071,SYN-TENDER-00071,MSV1-19E90945D0B67938,IS/IEC 60669 (Part 2/Sec 2):2024,Switches for Household and Similar Fixed Electrical Installations Part 2 Particular Requirements Section 2 Electromagnetic remote-control switches RCS (First Revision),0.3448,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000142,SYN-REQ-00071,SYN-TENDER-00071,MSV1-77C37A240892FBD0,IS 19465:2025,TIME-DELAY SWITCHES TDS FOR HOUSEHOLD AND SIMILAR FIXED ELECTRICAL INSTALLATIONS - PARTICULAR REQUIREMENTS,0.32,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000143,SYN-REQ-00072,SYN-TENDER-00072,MSV1-F121E152DF098C26,IS 309:2023,Oxygen Compressed Gas and Liquid-Specification (Fifth Revision),0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000144,SYN-REQ-00072,SYN-TENDER-00072,MSV1-81C6266198DC869C,IS 1747:2023,Nitrogen Compressed Gas and Liquid-Specification Second Revision,0.3529,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000145,SYN-REQ-00073,SYN-TENDER-00073,MSV1-4457FE82AC4343B7,IS 13821:1993,Forestry Tools - Wooden Filing Vice - Specification,0.4615,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000146,SYN-REQ-00073,SYN-TENDER-00073,MSV1-A3B44744D1E75C95,IS 12704:1989,Forestry Tools - Wooden Jointer For Bow Saw Blade - Specification,0.2941,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000147,SYN-REQ-00074,SYN-TENDER-00074,MSV1-EFE1C0A28FBC9938,IS 6656:1986,Specification for caulking mallets,0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000148,SYN-REQ-00074,SYN-TENDER-00074,MSV1-67E7329D40C4D62C,IS 12522:1988,Specification for rubber mallets,0.2727,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000149,SYN-REQ-00075,SYN-TENDER-00075,MSV1-2D4B60BEC1156243,IS 17832:2022,"Solid biofuels - Determination of total content of carbon, hydrogen and nitrogen",0.4286,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000150,SYN-REQ-00075,SYN-TENDER-00075,MSV1-D109AB09EE9B13E5,IS 15441:2004,Solid mineral fuels - Determination of carbon and hydrogen - Liebig method,0.4286,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000151,SYN-REQ-00076,SYN-TENDER-00076,MSV1-C3E775C5D3C0B676,IS 75:1973,"Specification for linseed oil, raw and refined (Second Revision)",0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000152,SYN-REQ-00076,SYN-TENDER-00076,MSV1-F9937A7550868B2B,IS 75:2026,"LINSEED / FLAXSEED OIL, RAW AND REFINED — SPECIFICATION",0.375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000153,SYN-REQ-00077,SYN-TENDER-00077,MSV1-BD68203A8B808BEF,IS 12492:2025,Thermoplastics Hoses (Textile Reinforced) for Compressed Air — Specification (Second Revision),0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000154,SYN-REQ-00077,SYN-TENDER-00077,MSV1-52D3A0E2D06B0548,IS 446:2025,RUBBER HOSES TEXTILE-REINFORCED FOR COMPRESSED AIR SPECIFICATION ( Sixth Revision ),0.4444,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000155,SYN-REQ-00078,SYN-TENDER-00078,MSV1-711F12AA4D3185FF,IS 3479:1966,"General requirements for steel drop, upset and press forgings",0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000156,SYN-REQ-00078,SYN-TENDER-00078,MSV1-99F4EDDAA09747D8,IS/ISO 16762:2016,Graphic technology Post-press General requirements for transfer handling and storage,0.2381,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000157,SYN-REQ-00079,SYN-TENDER-00079,MSV1-05217E36FAA07E48,IS/ISO 6462:2011,Face milling cutters with indexable inserts -- Dimensions,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000158,SYN-REQ-00079,SYN-TENDER-00079,MSV1-00F7795924711DA1,IS 14168:2017,Side and face milling (Slotting) cutters with indexable inserts -- Dimensions (first revision),0.3684,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000159,SYN-REQ-00080,SYN-TENDER-00080,MSV1-4FA6BEE58C0361E0,IS 3569:1966,Specification for burner pliers,0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000160,SYN-REQ-00080,SYN-TENDER-00080,MSV1-4FF4D06810F2999B,IS 5066:1969,Specification for glass pliers,0.2727,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
