candidate_id,query_id,standard_id,label,difficulty,record_type,synthetic_flag,validation_status
CAND-8F03480F92292B06,SYN-Q-00076,MSV1-F67B2DCE0971252B,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-135A00CE6046492B,SYN-Q-00077,MSV1-BD68203A8B808BEF,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B41A799DD70E8E42,SYN-Q-00077,MSV1-520240597F259515,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-224ABD2A0ED6F1DC,SYN-Q-00078,MSV1-711F12AA4D3185FF,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-D52A6A532600BBE0,SYN-Q-00078,MSV1-5A268ECD7213CB9F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-54FE17891C688304,SYN-Q-00079,MSV1-05217E36FAA07E48,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-E6A0BA56B4D0B7A8,SYN-Q-00079,MSV1-EAC48E9742BC2772,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A6183C2214D0DDEB,SYN-Q-00080,MSV1-4FA6BEE58C0361E0,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-5BCBDDA327B1D0FF,SYN-Q-00080,MSV1-3114C3C35958F3C7,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-953F786D1360804C,SYN-Q-00081,MSV1-0ED0AEEAA160C0F3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C6561B41306F1549,SYN-Q-00081,MSV1-BDE60324FB23A906,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-78270A7D25640CA3,SYN-Q-00082,MSV1-F2B8C81D9651D8C4,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-D6486D54DF17E8E5,SYN-Q-00082,MSV1-4C7ACA884C07B07E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9209EAD6B090A2CB,SYN-Q-00083,MSV1-98C79E65FCA9B896,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-F998170B5B9196B9,SYN-Q-00083,MSV1-22E8B16589CEDE0F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A22F566E79CF509D,SYN-Q-00084,MSV1-68B6BF273A128C63,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2E10BA6FB437FD62,SYN-Q-00084,MSV1-1ECFAD1AC3DC0932,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-89D662F6A819B35A,SYN-Q-00085,MSV1-3207589E6CC7265D,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-594E3D691FCAFCB6,SYN-Q-00085,MSV1-A965A76E368C3248,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-6E50919360FB5A55,SYN-Q-00086,MSV1-E079F3EE43F25F44,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C9E271BFEE58B7C5,SYN-Q-00086,MSV1-97AA4CFB82500204,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F3DE18BE4A402D8C,SYN-Q-00087,MSV1-963CBAE1082EA5A5,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2AC6FAD024FF3BFC,SYN-Q-00087,MSV1-4C447E77D2EE6C36,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4931F6CDED2AB2F2,SYN-Q-00088,MSV1-E1F727A5B35B6642,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-BE71EB6F52541A30,SYN-Q-00088,MSV1-D1D1850870F8FA55,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A9E00B156B83EBA3,SYN-Q-00089,MSV1-8C5F266A8D69B02F,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A80D9C12CC9D01BA,SYN-Q-00089,MSV1-78093C5D58FD7EB7,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-626DD34D8EAAC25F,SYN-Q-00090,MSV1-EAE3AFA1E85EB80E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-EDE6C4F507BDB59D,SYN-Q-00090,MSV1-074B47F6F563F434,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-E127EEC6DE587BAA,SYN-Q-00091,MSV1-EE90A0D9E44D291B,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-AE976768F1466959,SYN-Q-00091,MSV1-1369B1800667DE02,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5E5105EF2FAA3E6B,SYN-Q-00092,MSV1-F6953CFBD86883DB,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-CB3DFB4133EEA6EF,SYN-Q-00092,MSV1-5D84963C9E115ECF,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-6C01D0F8BA7430B5,SYN-Q-00093,MSV1-A2FB31A5B98B8AA1,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A6CC062F281A458D,SYN-Q-00093,MSV1-2AD4FD9AC8EE16B2,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-3397DA3D3C6917FF,SYN-Q-00094,MSV1-DD923D9519598E49,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2BBEF0EE4C9D65A7,SYN-Q-00094,MSV1-2FF875A29E1F3870,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-E9BF2325200C6971,SYN-Q-00095,MSV1-0C870B59777C045A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-88177D54250604E6,SYN-Q-00095,MSV1-D658864321B3E3CF,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-3C7D8EEE9C42CC5D,SYN-Q-00096,MSV1-EEEA61349762B9AD,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-6F4FEC207FDB331F,SYN-Q-00096,MSV1-9570FBEC20CA2DCF,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-6C0FA55B139DC4EF,SYN-Q-00097,MSV1-50C6E265D848766B,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-5BF9FC925E0B061B,SYN-Q-00097,MSV1-028596D9AC897350,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5919CDE61DEE1EDB,SYN-Q-00098,MSV1-E21CD74B38CBABAD,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-D7ADD642AA1D79F5,SYN-Q-00098,MSV1-76415807644E628E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-FD3DECB263EA71D4,SYN-Q-00099,MSV1-3B294176B4915696,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C8B8D470299D0D47,SYN-Q-00099,MSV1-BD1CF785B7106F77,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-77D6A056200F4F11,SYN-Q-00100,MSV1-7ECD94DD25A51E39,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-DA6343A7B766A53F,SYN-Q-00100,MSV1-6ADA77A4A9B6DF03,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9CF7921D49345CF5,SYN-Q-00101,MSV1-318E7EA7018451CF,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-AB26BFC73FA612FB,SYN-Q-00101,MSV1-E96AD0F04531EAFF,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-11E9D7A218C46B6E,SYN-Q-00102,MSV1-CCD754723D09D544,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-F2B26E0260E025A5,SYN-Q-00102,MSV1-2FE07D6F0D847BD0,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-2F959A88EA88FC9D,SYN-Q-00103,MSV1-1C3EEAAF6AF39E6D,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-927B4288C87EBE02,SYN-Q-00103,MSV1-4F88B4E91B1C3D4D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-34B8EAC16B09129A,SYN-Q-00104,MSV1-C9DD6A75C3062D38,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B6E2358659DB4096,SYN-Q-00104,MSV1-B5C0CFF933167790,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-701CF2463F50D008,SYN-Q-00105,MSV1-166619FDC5DA4526,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-21990C0475A504B8,SYN-Q-00105,MSV1-69881DA22F54789C,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-AC306234B443B4F8,SYN-Q-00106,MSV1-011A068CE3BBCED7,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-6CB8913A3518DF72,SYN-Q-00106,MSV1-EE39F77B70959718,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-E74F95C722E4E372,SYN-Q-00107,MSV1-45B3F0361AD3AF40,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-FA91FA89B710F355,SYN-Q-00107,MSV1-D13E86D4F13B3656,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-1AC1BD4875876197,SYN-Q-00108,MSV1-F6E9FC24023398EE,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-5B9D513BE7DF7148,SYN-Q-00108,MSV1-2A0100DA32B8B9D4,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5C4CBE9A1C57DD72,SYN-Q-00109,MSV1-BFF73C2C4B8446B1,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A14356BDE0BB72FF,SYN-Q-00109,MSV1-FB4E594958244032,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B26EF36B1DB6CF09,SYN-Q-00110,MSV1-05CE13DB7516C49E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-541E23DE94D17CBE,SYN-Q-00110,MSV1-75FD066FB79C1B0F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-60987F4213DAC42C,SYN-Q-00111,MSV1-E3F27BF3AB424BD3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B0868BEF3DF6EFBC,SYN-Q-00111,MSV1-44BDADFC8332A6DF,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C91FBC19CB2E3DF2,SYN-Q-00112,MSV1-2DB6D68C46BE451A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-5DBA3D376172C277,SYN-Q-00112,MSV1-428BF8F4807F97F2,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4E1C971E6F36FB7F,SYN-Q-00113,MSV1-78861F572B04BCFD,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2568E6149368BB26,SYN-Q-00113,MSV1-5BBAAFFD15037AE0,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-DCC11717A03B4965,SYN-Q-00114,MSV1-00D1B38261ADBE8C,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A8FE8FD9CF485EC8,SYN-Q-00114,MSV1-B92E3E94E65129E0,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-848F70926A918E81,SYN-Q-00115,MSV1-7A836AB90053984A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A713CD8E613020F5,SYN-Q-00115,MSV1-BDF171477E296887,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A506956F8B46F94F,SYN-Q-00116,MSV1-571ED5DC6E9B59A4,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-8F9BC2FDE2233F32,SYN-Q-00116,MSV1-D8E79EF59B2CB296,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-E24D67792A941A5B,SYN-Q-00117,MSV1-7A816F6A3CF2C78B,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-85B9215687921E78,SYN-Q-00117,MSV1-8B28BD97ADF2495F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-07B2E3F8D8F99461,SYN-Q-00118,MSV1-990FB15EF33D73C4,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-0A24B04E4B347931,SYN-Q-00118,MSV1-B3FDAB945928D9C5,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A4A21FA9C03A6A8E,SYN-Q-00119,MSV1-8A8970820579FF63,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2247BF6C3D9513B8,SYN-Q-00119,MSV1-20C1F8991E54699C,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5AAF37DCB5968BD0,SYN-Q-00120,MSV1-2D3946C3BA478F74,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-75C0A4EFAFC9D9DE,SYN-Q-00120,MSV1-E06573F791880C84,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-24F7B94C4C63A625,SYN-Q-00121,MSV1-22ABD8979FE8BB21,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1FA9161CEC4C3FB7,SYN-Q-00121,MSV1-C3B9E506ACD9CD37,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-7270AFD7923594EA,SYN-Q-00122,MSV1-ACAFD2F4BC5DB334,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-EF72E8E90E23B193,SYN-Q-00122,MSV1-61B34B48D696D7E8,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F87A50622BC150EC,SYN-Q-00123,MSV1-7F678E2CAFCA8767,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-0719FB57C8994DB1,SYN-Q-00123,MSV1-28763C3E37AAD3DA,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-528871A8B36C6BAA,SYN-Q-00124,MSV1-0B1492EBEA70F1E9,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-088C75D23FD98ECC,SYN-Q-00124,MSV1-A2D518E651A31437,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-EEE31E1E49D1E1BE,SYN-Q-00125,MSV1-488AA7EF52CD5E20,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B8CD8A5C4C90D5C2,SYN-Q-00125,MSV1-670187EA625BAD5A,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-3639BA4C5C4F0371,SYN-Q-00126,MSV1-681C2C006AFD4B65,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A7DFC2C6DCBE5FFA,SYN-Q-00126,MSV1-E2E95B4EF75CAC2E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-07A0E03D1F306CF0,SYN-Q-00127,MSV1-2F8184469596EB61,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-0150B7EB0E246D32,SYN-Q-00127,MSV1-40AD2B14F699BE7E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A0798DDACDA621EF,SYN-Q-00128,MSV1-14D550FC60C380AF,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-97BB6DDCBF7A6DEF,SYN-Q-00128,MSV1-8E28C938DA726DD7,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-28AB5AD201BE812F,SYN-Q-00129,MSV1-00A622357E8D0754,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-9AF887C8A4E0E3D3,SYN-Q-00129,MSV1-2A6BB96D74FEE86D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-25390038299AFB21,SYN-Q-00130,MSV1-5257997D7C6EE0D3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-85D9C84046D8CC7A,SYN-Q-00130,MSV1-9798EFC8EB4DD91D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-681B4DDAE817FBD5,SYN-Q-00131,MSV1-7559A5735A571F98,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C69C9B6D57C8AE9C,SYN-Q-00131,MSV1-D8C7A61ED78FAFEB,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F9D1F4B3CCB8208A,SYN-Q-00132,MSV1-1B003F43ABD9161C,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A0C3BF59636FE114,SYN-Q-00132,MSV1-AB8F14BEC139C34D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-50D9D78B338D52AD,SYN-Q-00133,MSV1-2EEEBC8BFCD5300B,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C1CF04641EAF42C3,SYN-Q-00133,MSV1-220F475D1468789E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9C97FB478A3A22E1,SYN-Q-00134,MSV1-04B38E26112BBD84,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-868A69E3A4CC0441,SYN-Q-00134,MSV1-15F75E9C363DE606,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9E3809BE23A3DEB6,SYN-Q-00135,MSV1-06EDFA468E02F5D5,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-80EAF77587C87E14,SYN-Q-00135,MSV1-205BC7D552C91677,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9CF5F5223785CFED,SYN-Q-00136,MSV1-2C77DE9059080E55,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-49FBFE284E49FF2C,SYN-Q-00136,MSV1-4509DFDA827E645B,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-35EA4CFAFF64B40B,SYN-Q-00137,MSV1-C1BFEFAADD205E38,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-F6C512DA5A93EF91,SYN-Q-00137,MSV1-732E06FD61589B1B,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-01505B38B13BC380,SYN-Q-00138,MSV1-40F971BAA1A241DE,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-925BB80C749A5979,SYN-Q-00138,MSV1-5ECC2BF317CE73AD,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F34D18B8E56B06AB,SYN-Q-00139,MSV1-1A2CA47C75721AC8,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-335C4D33FDCC345F,SYN-Q-00139,MSV1-A4BB9817608B6B92,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C6BE2A57A9BE468B,SYN-Q-00140,MSV1-5DBD418FF0E33293,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-CE23E3EA134AF804,SYN-Q-00140,MSV1-50F427BD304DD223,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-12C28ADFA7ABC9BD,SYN-Q-00141,MSV1-111580563FB8A2AC,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-12CFECD9905147AF,SYN-Q-00141,MSV1-310AB9D81FFB0426,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4A560381B36E0CF7,SYN-Q-00142,MSV1-8AD9FBF67A083746,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-40AF4C8D9809A97A,SYN-Q-00142,MSV1-E5726998059F5908,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-76132AED3171FA2C,SYN-Q-00143,MSV1-9750DCB641355EC5,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-7062DC4158C94EE6,SYN-Q-00143,MSV1-DB969AB5C12484D1,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B69BFEFB4AD8BBF5,SYN-Q-00144,MSV1-7ACAED4E3AE185AB,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C9C5FCDA45D62F90,SYN-Q-00144,MSV1-1B14FBAC10C3FCDD,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-EDAA7D4795B6983A,SYN-Q-00145,MSV1-7040485B8C1AC5CE,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-5DAB2632C22CC00C,SYN-Q-00145,MSV1-46F6B946DCD20995,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-694A6318A32D3174,SYN-Q-00146,MSV1-43C969827552961A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-240BDF7B074AB37B,SYN-Q-00146,MSV1-8E0A09DAFE706CDA,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-115BB8E4B59FF127,SYN-Q-00147,MSV1-C7CA50C80E1EE2B6,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-5246E01753B8280C,SYN-Q-00147,MSV1-77D383A548BF524C,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-707FEB889F934B65,SYN-Q-00148,MSV1-F37A8CEFE1C0B328,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-9C357C477B1DD9D7,SYN-Q-00148,MSV1-FA262C72902F514C,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-44D6AFE3BFECD49A,SYN-Q-00149,MSV1-DD469613FFF0F506,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-8F2652F13129D03C,SYN-Q-00149,MSV1-DC17310EFC69195E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-EE8B133F7B44E409,SYN-Q-00150,MSV1-E3171F4AA43D63C3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-4574C61D56395F53,SYN-Q-00150,MSV1-B8631A6066DECE9C,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-37DAEFD2CC392D1C,SYN-Q-00151,MSV1-75C0A7C41231A775,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-DF29ACFF24B7ADD4,SYN-Q-00151,MSV1-1C4C4D76DE664CC9,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
