pair_id,query,standard_id,label,record_type,synthetic_flag,validation_status
SPAIR-81AECFB6595C51EA,Need applicable Indian Standard for Grading capacitors for high-voltage alternating current circuit-breakers Part 1: General,MSV1-681C2C006AFD4B65,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E960BBC94B71F569,Need applicable Indian Standard for Specification for t - Nuts (First Revision),MSV1-2F8184469596EB61,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5105477D800BDA32,Need applicable Indian Standard for Ballistic Shields - Specification,MSV1-14D550FC60C380AF,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-750ADF4BAEDA4098,Need applicable Indian Standard for Sodium Hypochlorite - Code of Safety,MSV1-00A622357E8D0754,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-596AA4378795C496,Need applicable Indian Standard for Recommendations for safety and health requirements relating to occupational exposure to asbestos,MSV1-5257997D7C6EE0D3,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C19B41CF052ACE0C,"Need applicable Indian Standard for Reciprocating Internal Combustion Engine Driven Alternating Current Generating Sets Part 1 Application, Ratings and Performance ( First Revision )",MSV1-7559A5735A571F98,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-8EA69D6BCB60D16B,Need applicable Indian Standard for Glossary of terms relating to pozzolana (First Revision),MSV1-1B003F43ABD9161C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-318FAF98A34EE081,Need applicable Indian Standard for Methods of Static Tests of Timbers in Structural Sizes,MSV1-2EEEBC8BFCD5300B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-13BC3391C86BB7FD,Need applicable Indian Standard for Specification for steel bins for domestic storage: Part 1 gharelu kothl,MSV1-04B38E26112BBD84,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-46B464D7FDEB0C87,Need applicable Indian Standard for Winding wires for submersible motors - Specification: Part 1 conductor data (First Revision),MSV1-06EDFA468E02F5D5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-069DBD695826808B,Need applicable Indian Standard for Guidelines for palletization - General cargo,MSV1-2C77DE9059080E55,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-06BF4947B05C3CC2,Need applicable Indian Standard for Safety of Machinery - Guidelines on Functional Safety of Safety-Related Control System,MSV1-C1BFEFAADD205E38,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B6659E9D8ACF8838,"Need applicable Indian Standard for Methods of sampling and test for paints, varnishes and related products: Part 3 tests on paint film formation: Sec 1 drying time (Fourth Revision)",MSV1-40F971BAA1A241DE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-43BEF8101DA165FB,Need applicable Indian Standard for Guidelines For Maternity Nursing Home,MSV1-1A2CA47C75721AC8,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9EE6E4E11CF2E52D,Need applicable Indian Standard for Animal feeding stuffs - Determination of soluble nitrogen content after treatment with pepsin in dilute hydrochloric acid,MSV1-5DBD418FF0E33293,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-098217ECE7D3B64A,Need applicable Indian Standard for Textiles - Requirements for environmental labelling - Specification,MSV1-111580563FB8A2AC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E17E83C7235148B1,Need applicable Indian Standard for SKIS VOCABULARY,MSV1-8AD9FBF67A083746,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9A837709AB2AEF74,Need applicable Indian Standard for Ashvattha (Ficus religiosa L.) Bark for use in Traditional Medicine - Specification,MSV1-9750DCB641355EC5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A51CE2C3C0779C7D,Need applicable Indian Standard for Automotive vehicles - brake linings: Part 3 methods of test,MSV1-7ACAED4E3AE185AB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-864E313D1FFAC60B,Need applicable Indian Standard for Methods of test for rigid cellular thermal insulation materials Part 13 Determination of flammability by oxygen index,MSV1-7040485B8C1AC5CE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9C3AA46C55D78588,"Need applicable Indian Standard for Steel Bars, Round and Square for Structural and General Engineering Purposes - Dimensions (Second Revision)",MSV1-43C969827552961A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D612B8857B7021B6,Need applicable Indian Standard for Impregnants for power capacitors - Specification,MSV1-C7CA50C80E1EE2B6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-8A7D8EAC593DCD8C,Need applicable Indian Standard for Pesticides - Pendimethalin granules - Specification,MSV1-F37A8CEFE1C0B328,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E08F650FCD2ABE5A,Need applicable Indian Standard for Filling Nozzle — Specification,MSV1-DD469613FFF0F506,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-76BB41CBE37A2954,Need applicable Indian Standard for Revised State of the Art of Metric System in India (An update to the SP4 : 1969 Metric change in India),MSV1-E3171F4AA43D63C3,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-50ED8A909DCE6A2D,Need applicable Indian Standard for Lasts for heavy duty shoes - Specification,MSV1-75C0A7C41231A775,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9A05865D71F6DDE5,"Need applicable Indian Standard for Methodsof sampling and test for paints, varnishes and related produdTs: Part 7 environmental tests on paint films: Sec 1 resistance to water (Third Revision)",MSV1-F3AA0EF7D426AB29,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B44C88F0ECC99160,Need applicable Indian Standard for Methods of Test for Footwear Part 13 Seam strength for uppers lining and insocks,MSV1-928FA32656E0ED5C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D278B09F7AFA035E,Need applicable Indian Standard for General requirements for steel cowl ventilators with detachable components,MSV1-DC69A1F28864671E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DDF410B35B2AF865,"Need applicable Indian Standard for Methods of Sampling and Test for Paper and Allied Products Part 8 Methods of Test for Paper, Board, Pulps and Cellulose Nanomaterials Section 3 Determination of Acid-Soluble Magnesium, Calcium, Manganese, Iron, Copper, Sodium and Potassium",MSV1-1C49BE86877EAE75,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D67ACD4002D76460,Need applicable Indian Standard for Guidelines on Supply Chain of Onions,MSV1-9FF49FCB2BDB3FF1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-027B3E52C6772E6B,Need applicable Indian Standard for Environmentally conscious design ECD - Principles requirements and guidance (First Revision of IS 16244),MSV1-CB1FDD1E6E725870,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EC490C7B2625D76C,Need applicable Indian Standard for Direct Acting Indicating Analogue Electrical Measuring Instruments and their Accessories Part 1 Definitions and General Requirements ( Fifth Revision ),MSV1-352CEE3852681768,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BEC3B0EA76AB90AE,Need applicable Indian Standard for Steel Trunk - Specification,MSV1-BE1A6F1CE1365FB0,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DE77532F830BAFC2,Need applicable Indian Standard for Information technology -Remote Operations: OSI realizations- Part 2 Remote Operations service Element (ROSE) - Protocol specification,MSV1-5F5183B64D4C0904,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F4967816ADD84EFD,"Need applicable Indian Standard for Ceramic Tiles - Methods of Test, Sampling and Basis for Acceptance Part 3 Determination of Moisture Expansion Using Boiling Water (Second Revision)",MSV1-A43BB4D69E84965E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BDA840C1FF4C6A9E,Need applicable Indian Standard for Animal feeding stuffs - Determination of trypsin inhibitor activity of soya products,MSV1-AC7F2572963CC246,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1D2B3F69560D2DF1,Need applicable Indian Standard for Vinyl Chloride (VCM) — Code of safety (First Revision),MSV1-EF75001EBA6EF3BE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-28260C2349F66E4E,Need applicable Indian Standard for Ophthalmic implants Intraocular lenses Guidance on assessment of the need for clinical investigation of intraocular lens design modifications,MSV1-B5616AC32DD287B4,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3D265422567674AC,Need applicable Indian Standard for Simulators Used for Testing of Photovoltaic Power Conversion Equipment - Recommendations Part 1 a.c. Power Simulators,MSV1-68B551E40D3E90E4,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A6349E2A5498DA6C,Need applicable Indian Standard for Textile floor coverings — Assessment of changes in appearance,MSV1-A514793FC5D1A95E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D1A1C76F3E247635,Need applicable Indian Standard for Steels - Determination of the depth of decarburization (Third Revision),MSV1-2016689167D1AEE7,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0B0F5F3F53600313,"Need applicable Indian Standard for Commercial Beverage Coolers - Specification (ISO 22044 : 2021, MOD) (Fourth Revision)",MSV1-85B9DC268CF2DE63,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EC44C83497361F13,Need applicable Indian Standard for Nickel anodes for electroplating - Specification (Second Revision),MSV1-6DF7E3EA77188B42,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-82E099E6170B00BF,Need applicable Indian Standard for Code for hygienic conditions for processing units of edible oils and fats ( First Revision ),MSV1-46967339B270C933,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-ADE96E5A74204326,Need applicable Indian Standard for TEXTILES PERFORATED STRIPS FOR TAKE-UP ROLLERS SPECIFICATION First Revision of IS 4438,MSV1-87268E2775C0FE8E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EBA1D1C8ADEDEAF3,"Need applicable Indian Standard for Terms relating to commercial explosives, pyrotechnics and blasting practices",MSV1-95BCE60C018D6B3E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3567C497CEA2BBA7,Need applicable Indian Standard for Environmental Testing Part 2 Tests Section 17 Test Q: Sealing ( First Revision ),MSV1-8F8C003B73BFB936,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-8490717ACE1D7383,Need applicable Indian Standard for Automotive vehicles - Transmission systems - Glonssary: Part 2 universal joints and driveshafts,MSV1-28F4605EBC0E0D0A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-CC57A7DA33F92E45,Need applicable Indian Standard for Guidelines for use in prediction of subsidence and associated parameters in coal mines having nearly horizontal single seam workings,MSV1-FD9789821403FDF1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5FEE2A200C18759C,Need applicable Indian Standard for PLASTICS — METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 2 TORSION-PENDULUM METHOD,MSV1-382F6792B9DD9F9E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6DFF6A5E8C38B9A2,Need applicable Indian Standard for Inflatable balls — Specification,MSV1-6904C86861064C83,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F3C51CD8073A229A,Need applicable Indian Standard for Glossary of terms used in ultrasonic non-destructive testing (Second Revision),MSV1-D3A4A21668A27639,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A27CC6BD60180FAE,Need applicable Indian Standard for Procedure for basic climatic and durability tests for optical instruments: Part 13 dust test,MSV1-242F4E934C3E0776,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-45BA262B0F52BB7A,Need applicable Indian Standard for Electrical Installation in Ships - Specification Part 3 Equipment Section 3 Transformers for Power and Lighting ( First Revision ),MSV1-091EC2A6B9B824D7,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7D64B697893089FC,Need applicable Indian Standard for Specification for bearing pullers (First Revision),MSV1-3F4B79E961B6FCA7,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-20CECF4C1E0BEAB5,"Need applicable Indian Standard for Forceps, Punch, Nasal Citelli's Antrum and Hajek's Sphenoidal— Specification (First Revision)",MSV1-080C1E7DE9646740,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-44B9FAB9807D1C9F,Need applicable Indian Standard for Methods of Test for Footwear Part 3 Upper Sole Adhesion,MSV1-820EDBB64BC31B95,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5A0A8ACD37170CE9,Need applicable Indian Standard for Wheat and wheat flour Gluten content Part 2: Determination of wet gluten and gluten index by mechanical means (Adoption of ISO 21415-2 : 2015),MSV1-5B944AD2DC73FE3B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-619342CFDF5D8412,Need applicable Indian Standard for PLASTICS METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 12 COMPRESSIVE VIBRATION NON-RESONANCE METHOD,MSV1-C2A5A54C56E0823F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EBF82241550B3A75,Need applicable Indian Standard for General requirements for main deck baggage container loader,MSV1-C95334076D7889F3,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E4948B5FE6A793B8,Need applicable Indian Standard for Hydraulically Regulated Floor Springs - Specification Third Revision of IS 6315 ICS 91190,MSV1-EABF34A578903E3E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-ED311A6DD90FC9A1,"Need applicable Indian Standard for Code of practice for bale coating, packing and marking of natural rubber (First Revision)",MSV1-5BC9442A4A043E52,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B9E2489E2DDFDFC8,Need applicable Indian Standard for Specification for nickel formate for nickel catalyst (First Revision),MSV1-EFC5A024A3A826DD,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B39B33067D368DA1,Need applicable Indian Standard for Cement Concrete - Glossary of terms : Part 2 Materials Other than Cement and Aggregate (First Revision),MSV1-A0F12D6925EB4125,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1ADC4195AABAD728,Need applicable Indian Standard for High-Voltage Insulators Intended for use in Polluted Conditions - Selection and Dimensioning Part 4 Insulators for d.c. Systems,MSV1-4BBD2659396F80F8,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-725F5D9FBF126884,Need applicable Indian Standard for Instrument transformers: Part 3 additional requirements for inductive voltage transformers,MSV1-FDF070BB23A044C0,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-81499865E1554FD1,Need applicable Indian Standard for Methods of measurement of electrical characteristics of microwave tubes: Part 6 low - Power oscillator klystrons,MSV1-948A77D73DF83075,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3E1CBB296F95C7B3,Need applicable Indian Standard for Acceptance Tests for CO2-laser Beam Machines for High Quality Welding and Cutting Part 2 Measurement of Static and Dynamic Accuracy,MSV1-785A786415B7703D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5EA9B2BB9644DE77,Need applicable Indian Standard for Maintenance of fire hose - Code of practice,MSV1-5CC32983B471916F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E397D58635DA4CEA,Need applicable Indian Standard for Bicycles — Hub Assembly — Specification (Fourth Revision),MSV1-BFF138AE3D654175,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-678FDD88BE40D15C,Need applicable Indian Standard for Graphical Symbols for Diagrams in the field of Electrotechnology,MSV1-2B26777F8538EDD1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B6D2A40FD3A50B36,Need applicable Indian Standard for Heat strengthened glass - Specification,MSV1-8A2D0702EFD83A5E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-2FA3D429E81AB8BD,Need applicable Indian Standard for Textiles – Tests for colour fastness Part X08 Colour fastness to degumming,MSV1-CE34C671B1A5C2A1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6894B6D5710623CF,Need applicable Indian Standard for Information technology Radio frequency identification for item management Part 6: Parameters for air interface communications at 860 MHz to 960 MHz General,MSV1-7577AA8ECFF83147,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-457496D503DC13F1,Need applicable Indian Standard for Specification for cartons for non - Soapy detergents,MSV1-387C3FAAE82E6619,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-10EB3E82BCF1BEEA,"Need applicable Indian Standard for Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",MSV1-CA0BB1CFEA61B807,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-ACD9F137C355F3E9,Need applicable Indian Standard for Technical supply requirements for sprocket wheels for link chains,MSV1-F73A0D50F895099F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-66AD981D4A62A8B0,Need applicable Indian Standard for Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,MSV1-0BBD0D4B0777B0A0,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-562C4549AC336E8E,Need applicable Indian Standard for Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,MSV1-F2BE752AE3705302,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3E59AA1EF364F52E,Need applicable Indian Standard for Specification for canned bitter gourd (Karela) (First Revision),MSV1-CE73A2EC0BE6F39F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3953B019E07469C0,Need applicable Indian Standard for Specification for glass weighing bottles (First Revision),MSV1-31BE6CFC0ED8434E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-4429351E40D9371F,Need applicable Indian Standard for General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,MSV1-9CFC0B57C89F6290,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F957B1FD17F5E7D4,Need applicable Indian Standard for TEXTILES - COTTON WEBBING FOR PERSONAL WEB EQUIPMENT - SPECIFICATION ( Fourth Revision ),MSV1-F62357751119DFE2,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3761A766AB173746,Need applicable Indian Standard for Portland Pozzolana Cement - Specification: Part 1 fly Ash Based (Fourth Revision),MSV1-4CF7768815ACF231,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-85636147A21D6E90,Need applicable Indian Standard for TEXTILES SOCKS NYLON SPECIFICATION,MSV1-5CC8CD4CF72D231B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0584F53DA37222D1,Need applicable Indian Standard for Leather for Gas Meter Diaphragms - Specification(First Revision),MSV1-27C115663993634F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-24FABA78AD862812,"Need applicable Indian Standard for Biological evaluation of medical devices Part 3 Tests for Genotoxicity, Carcinogenicity and Reproductive toxicity (First Revision)",MSV1-061849649241C532,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C79CD9D675BE269D,Need applicable Indian Standard for Implants for surgery - Staples with parallel legs for orthopaedic use - General requirements,MSV1-0B0A01FDC6018203,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-CACE784DEEFCF2EA,Need applicable Indian Standard for Glossary of terms relating to asbestos,MSV1-E17EB31262F00169,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B3ACDD0B37E2A441,Need applicable Indian Standard for Wines - Methods of analysis (First Revision),MSV1-2F87AC0A0907ADFD,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E2DD8EAB7582EF5A,Need applicable Indian Standard for Glossary of terms relating to oils and fats,MSV1-65D59C4282E6C253,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E4A51091FDCE444B,Need applicable Indian Standard for Specification veneered wood boards for packing cases,MSV1-8B8A9467488BF619,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B20197DB6B63B6AE,Need applicable Indian Standard for Design And Installation Of Fixed Foam Fire Extinguishing System - Code Of Practice Part 1 Low Expansion Foam (First Revision),MSV1-85A6C4CA068F6D05,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-82AD3B5C4ABCAADC,Need applicable Indian Standard for Coaxial Communication Cables Part 1- Electrical Test Methods Section 105 Test for Withstand Voltage of Cable Dielectric First Revision,MSV1-62F9B858CEA8C728,POSITIVE,SYNTHETIC,True,SYNTHETIC
