document_id,standard_id,standard_number,validation_status,record_type,synthetic_flag
DOC-2B1C41500C7F564F,MSV1-2B1C41500C7F564F,IS 18622 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4C8A73749398C6F9,MSV1-4C8A73749398C6F9,IS 18631 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9506E96FF7E83603,MSV1-9506E96FF7E83603,IS 18631 (Part 3):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-59D5938CBA9BB62C,MSV1-59D5938CBA9BB62C,IS 18635 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D52BF151F792CE1A,MSV1-D52BF151F792CE1A,IS 18635 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-05AA01F148317C29,MSV1-05AA01F148317C29,IS 18635 (Part 3):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D1684BD9411A051D,MSV1-D1684BD9411A051D,IS/ISO 18756:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1F784CE582D1F060,MSV1-1F784CE582D1F060,IS/ISO 21940 (Part 21):2022,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5C7ACDD23CDD180F,MSV1-5C7ACDD23CDD180F,IS 16961 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6B703C22F530EAD7,MSV1-6B703C22F530EAD7,IS 16961 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CD856053AAAC990E,MSV1-CD856053AAAC990E,IS 18623 (Part 3):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3CCD561600307D70,MSV1-3CCD561600307D70,IS/ISO/TR 4421:2023,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-722F21D1B9AF1DD9,MSV1-722F21D1B9AF1DD9,IS 18559 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8C88C5CCA7624148,MSV1-8C88C5CCA7624148,IS 18559 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7B1D50C37A8693EE,MSV1-7B1D50C37A8693EE,IS 18679:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4BED40E05F6E1FFB,MSV1-4BED40E05F6E1FFB,IS/ISO 20776 (Part 2):2021,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-881FDB819F485D92,MSV1-881FDB819F485D92,IS 8903:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-31FED00B3661057E,MSV1-31FED00B3661057E,IS 11028:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5035F0B776A568A7,MSV1-5035F0B776A568A7,IS 13225:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-311F75DC0E44EBCF,MSV1-311F75DC0E44EBCF,IS 16229:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-41B8B44B90EBDE53,MSV1-41B8B44B90EBDE53,IS 18427 : 2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-230DBF74C5D1038F,MSV1-230DBF74C5D1038F,IS 17104:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-ACE9FFF9144773B3,MSV1-ACE9FFF9144773B3,IS 15558:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E771968D3C6060E3,MSV1-E771968D3C6060E3,IS 10765:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-65036172D8CE5409,MSV1-65036172D8CE5409,IS 3600 (Part 4):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F62B379D9C0B6537,MSV1-F62B379D9C0B6537,IS 3600 (Part 8):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-26ACB3258369864D,MSV1-26ACB3258369864D,IS 11802:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-50F427BD304DD223,MSV1-50F427BD304DD223,IS 12211:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-68429C297CD0720D,MSV1-68429C297CD0720D,IS 13417:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-59D8C922261B3675,MSV1-59D8C922261B3675,IS 13484:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-48F53AD6A3FDC756,MSV1-48F53AD6A3FDC756,IS 17416:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7316F63DA5086B10,MSV1-7316F63DA5086B10,IS 18641:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-72C49AE1B15FB3A9,MSV1-72C49AE1B15FB3A9,IS 18646:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DFA22263E2477C21,MSV1-DFA22263E2477C21,IS 18734:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B928A0A3EF6025F2,MSV1-B928A0A3EF6025F2,IS 18738 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E90FD03D978A6884,MSV1-E90FD03D978A6884,IS 18738 (Part 3):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5D4758FE31520C1E,MSV1-5D4758FE31520C1E,IS 18767:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-54CC76D29F0B1EBF,MSV1-54CC76D29F0B1EBF,IS 575:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B1C4DAF472D9D40D,MSV1-B1C4DAF472D9D40D,IS 701:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-863D0F616BA9A532,MSV1-863D0F616BA9A532,IS 1040:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B554961165FB33FA,MSV1-B554961165FB33FA,IS 1113:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-52B1ABB2047A25B0,MSV1-52B1ABB2047A25B0,IS 1379:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8DA2B218E05EE44D,MSV1-8DA2B218E05EE44D,IS 1380:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4D881B144E43E40B,MSV1-4D881B144E43E40B,IS 1440:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8890E7CB4BB8F2FF,MSV1-8890E7CB4BB8F2FF,IS 11992:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B0EBF0EEAD9AEE5D,MSV1-B0EBF0EEAD9AEE5D,IS 15864:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-89D99BDB7CA3DB50,MSV1-89D99BDB7CA3DB50,IS/ISO 5432:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-94B9EFF7398089B6,MSV1-94B9EFF7398089B6,IS 2432:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-870C8ED776485942,MSV1-870C8ED776485942,IS 2480 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F5B85F95C6DF6715,MSV1-F5B85F95C6DF6715,IS 12808:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1A04BC77E10403C5,MSV1-1A04BC77E10403C5,IS 13208:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-19A5D99E5C5B0CFA,MSV1-19A5D99E5C5B0CFA,IS 13209:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-02E576161145EA66,MSV1-02E576161145EA66,IS 3025 (Part 10/Sec 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C23233776EB05380,MSV1-C23233776EB05380,IS 3025 (Part 83):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-807BE702629BDA01,MSV1-807BE702629BDA01,IS 7656 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CBC0928AD676B129,MSV1-CBC0928AD676B129,IS 7656 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-22319C755020A046,MSV1-22319C755020A046,IS 18637 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B08F2CF8F82C98DF,MSV1-B08F2CF8F82C98DF,IS 3025 (Part 22):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-310AB9D81FFB0426,MSV1-310AB9D81FFB0426,IS 3025 (Part 40):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-38F173EB1153C6A9,MSV1-38F173EB1153C6A9,IS 3025 (Part 49):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-ADD48A00263AB58C,MSV1-ADD48A00263AB58C,IS 3025 (Part 42):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-95AEBFADA4ADE143,MSV1-95AEBFADA4ADE143,IS 101 (Part 1/Sec 4):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-597D7CEE7C145B08,MSV1-597D7CEE7C145B08,IS 101 (Part 3/Sec 6):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1ED702E9EA894156,MSV1-1ED702E9EA894156,IS 582 (Part 8/Sec 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F737E9704EF42A48,MSV1-F737E9704EF42A48,IS 877:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2CB0A2C16644F7E3,MSV1-2CB0A2C16644F7E3,IS 1060 (Part 4/Sec 4):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-57298106E3275551,MSV1-57298106E3275551,IS 1060 (Part 4/Sec 7):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5927BDF619C3BA6A,MSV1-5927BDF619C3BA6A,IS 1060 (Part 4/Sec 9):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A9DFB9F8BF41252F,MSV1-A9DFB9F8BF41252F,IS 1060 (Part 4/Sec 10):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B39E900FBBF39B26,MSV1-B39E900FBBF39B26,IS 1984 (Part 5):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5E203E2E4E86AF88,MSV1-5E203E2E4E86AF88,IS 10260 (Part 4):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B9E8FD31E98ADB3B,MSV1-B9E8FD31E98ADB3B,IS 10260 (Part 5):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FAE3D164963F63AF,MSV1-FAE3D164963F63AF,IS/ISO 11239:2023,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-46D57688623495D5,MSV1-46D57688623495D5,IS 17030 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8DDCA24ED21CE581,MSV1-8DDCA24ED21CE581,IS 17031 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BD599D14F3083D19,MSV1-BD599D14F3083D19,IS 18492 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-130DA868EC721644,MSV1-130DA868EC721644,IS 18618:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-67D5C4A5E4C138D6,MSV1-67D5C4A5E4C138D6,IS 18634:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1459855C64AC7C92,MSV1-1459855C64AC7C92,IS 18675:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CD8E649EBB733EF2,MSV1-CD8E649EBB733EF2,IS 18677:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3DF9BAEDB7EBE085,MSV1-3DF9BAEDB7EBE085,IS/IEC/TR 80002 (Part 3):2014,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BE6836C7FC84978D,MSV1-BE6836C7FC84978D,IS 18742 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1B20B7FF555530E1,MSV1-1B20B7FF555530E1,IS/ISO/TS 20658:2023,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-10FC34B501D133F0,MSV1-10FC34B501D133F0,IS 18596 (Part 10):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-50FB76C125CD560B,MSV1-50FB76C125CD560B,IS 3708 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-90F6A00596B08E82,MSV1-90F6A00596B08E82,IS 8000 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7B5F5F274BD39778,MSV1-7B5F5F274BD39778,IS 9316 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-32259BA5B0C28758,MSV1-32259BA5B0C28758,IS 16457:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4BB2A956ADA0BF95,MSV1-4BB2A956ADA0BF95,IS 16848 (Part 1/Sec 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E5726998059F5908,MSV1-E5726998059F5908,IS 16848 (Part 1/Sec 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-920F2BED1BAE0A23,MSV1-920F2BED1BAE0A23,IS/ISO 8000 (Part 311):2012,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-794976D3195FF538,MSV1-794976D3195FF538,IS/ISO/TS 8000 (Part 81):2021,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-94E61CC00A28B3B2,MSV1-94E61CC00A28B3B2,IS 16848 (Part 1/Sec 3):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-681521058124530A,MSV1-681521058124530A,IS 18257 (Part 4):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DBFD93C57F070FE2,MSV1-DBFD93C57F070FE2,IS/ISO/IEC/TR 18268:2013,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C0B4FC40533C330D,MSV1-C0B4FC40533C330D,IS 18743:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CE0FF71421E8CAD0,MSV1-CE0FF71421E8CAD0,IS/ISO/IEC/TR 20000 (Part 5):2022,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B537BCC96ECA82C8,MSV1-B537BCC96ECA82C8,IS 6873 (Part 2/Sec 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FF00B7FDF01FC455,MSV1-FF00B7FDF01FC455,IS 9431:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D4D6B4BDE8B44DFB,MSV1-D4D6B4BDE8B44DFB,IS 11298 (Part 3/Sec 3):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FDEE161CD4C36328,MSV1-FDEE161CD4C36328,IS 11298 (Part 3/Sec 5 to 7):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-35E26F8E54732045,MSV1-35E26F8E54732045,IS 13450 (Part 2/Sec 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4CA33C3AA0E267B5,MSV1-4CA33C3AA0E267B5,IS 13450 (Part 2/Sec 3):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-642AF114BD9FF9A9,MSV1-642AF114BD9FF9A9,IS 16593 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8A334FD4345FFD82,MSV1-8A334FD4345FFD82,IS/IEC 60384 (Part 9):2015,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A9413CAB2AC9A8D9,MSV1-A9413CAB2AC9A8D9,IS/IEC 60667 (Part 1):2020,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-76C6DCDF199BDA8B,MSV1-76C6DCDF199BDA8B,IS/IEC 60667 (Part 3/Sec 1):2020,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1447DFD4AA27FAC9,MSV1-1447DFD4AA27FAC9,IS/ISO/IEC/IEEE 42010:2022,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BBE7CC078E7ABC95,MSV1-BBE7CC078E7ABC95,IS 18491:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-594AF4EB91354E77,MSV1-594AF4EB91354E77,IS 1528 (Part 26):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D58DC9CFBC766AAD,MSV1-D58DC9CFBC766AAD,IS 1528 (Part 27):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-ACA33D17049B7DDB,MSV1-ACA33D17049B7DDB,IS 17984 (Part 4):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6B2231AC64D9098E,MSV1-6B2231AC64D9098E,IS/ISO 37004:2023,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-AB381466EB103E36,MSV1-AB381466EB103E36,IS 4348:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7456BFDBE3BA1CAA,MSV1-7456BFDBE3BA1CAA,IS 1706:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BB115B38B65F8BA3,MSV1-BB115B38B65F8BA3,IS 9408:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2900925FDE92EB18,MSV1-2900925FDE92EB18,IS 10676:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E665368D4A8E21D1,MSV1-E665368D4A8E21D1,IS 17751 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FA4C4FC2FA2EDD17,MSV1-FA4C4FC2FA2EDD17,IS 12245:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4672274FDFF0171A,MSV1-4672274FDFF0171A,IS 2083:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DB969AB5C12484D1,MSV1-DB969AB5C12484D1,IS/IEC 61558 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-681C2C006AFD4B65,MSV1-681C2C006AFD4B65,IS/IEC 62146 (Part 1):2013,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A44D6D9DD02EF056,MSV1-A44D6D9DD02EF056,IS 101 (Part 5/Sec 6):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5DF4BA5E0280E0DB,MSV1-5DF4BA5E0280E0DB,IS 354 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E42EAEFD4B7CE401,MSV1-E42EAEFD4B7CE401,IS 582 (Part 6/Sec 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-30DCC6674AF47246,MSV1-30DCC6674AF47246,IS 582 (Part 6/Sec 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F66390D80193B24F,MSV1-F66390D80193B24F,IS 582 (Part 7):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-36DEE66D9107EF7F,MSV1-36DEE66D9107EF7F,IS 582 (Part 8/Sec 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F2820BDA11B881EC,MSV1-F2820BDA11B881EC,IS 17932 (Part 7):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-030AFF4FBEE3572D,MSV1-030AFF4FBEE3572D,IS 18446 (Part 6):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6A3C4ECEBE35A802,MSV1-6A3C4ECEBE35A802,IS 18681 (Part 7):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0211C8DB34A4E959,MSV1-0211C8DB34A4E959,IS 1060 (Part 4/Sec 8):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-ED95EC37B93FB505,MSV1-ED95EC37B93FB505,IS 12762 (Part 4):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1D72F742F982F4A6,MSV1-1D72F742F982F4A6,IS 13098:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-116B281EB74BF2D0,MSV1-116B281EB74BF2D0,IS/IEC 61724 (Part 1):2021,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FCCCE3651869231D,MSV1-FCCCE3651869231D,IS 5675:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C1C2211EC7C6CB55,MSV1-C1C2211EC7C6CB55,IS 16228:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4382F0A19F01095C,MSV1-4382F0A19F01095C,IS 18466 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5A13D23CFE08905E,MSV1-5A13D23CFE08905E,IS 15884:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8C5CCE5C66E4B0DA,MSV1-8C5CCE5C66E4B0DA,IS 13263:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-960823E5D6A2A0E2,MSV1-960823E5D6A2A0E2,IS 18596 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C135151A96064922,MSV1-C135151A96064922,IS 18596 (Part 4):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B797293BA945A24F,MSV1-B797293BA945A24F,IS 18596 (Part 8/Sec 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-93CC28CD23AD919C,MSV1-93CC28CD23AD919C,IS 18619 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5B5FB6E00FB085DA,MSV1-5B5FB6E00FB085DA,IS/IEC 61557 (Part 6):2019,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8A4E4670DD53B315,MSV1-8A4E4670DD53B315,IS/IEC 61557 (Part 7):2019,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7FEEAC6DE97173E1,MSV1-7FEEAC6DE97173E1,IS/IEC 62282 (Part 3/Sec 100):2019,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EB25E90A0D095960,MSV1-EB25E90A0D095960,IS/IEC/TS 63042 (Part 102):2021,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E5488C46F7A75498,MSV1-E5488C46F7A75498,IS/IEC/TS 63042 (Part 202):2021,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6EBF8F31FE53C127,MSV1-6EBF8F31FE53C127,IS 10335:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EF0AFC9D7AB4382F,MSV1-EF0AFC9D7AB4382F,IS 11580:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1B14FBAC10C3FCDD,MSV1-1B14FBAC10C3FCDD,IS 13407 (Part 1):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-53CC696099536E55,MSV1-53CC696099536E55,IS 14961:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1F2F1F2BB769DF76,MSV1-1F2F1F2BB769DF76,IS/ISO 18619:2015,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4BE1DEE8DB3C3CD9,MSV1-4BE1DEE8DB3C3CD9,IS/ISO 20294:2018,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-77A70645BCB0CCA1,MSV1-77A70645BCB0CCA1,IS/ISO 20690:2018,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DF626D60BAB18B00,MSV1-DF626D60BAB18B00,IS/ISO 21632:2018,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5E0650014CD244F8,MSV1-5E0650014CD244F8,IS 14680:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5F0ACA0A1926AA8D,MSV1-5F0ACA0A1926AA8D,IS 16593 (Part 12):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-66B72FB41A86620B,MSV1-66B72FB41A86620B,IS 5528:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-739031E8BDB14B12,MSV1-739031E8BDB14B12,IS 4296 (Part 2):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B270C96172C7DBA1,MSV1-B270C96172C7DBA1,IS 3561:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0B2BC0F7090F79A0,MSV1-0B2BC0F7090F79A0,IS 4910 (Part 13):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B6A1DD9454764A35,MSV1-B6A1DD9454764A35,IS 7080 (Part 3):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C18E37B9109FDB68,MSV1-C18E37B9109FDB68,IS/ISO 13450 (Part 2/Sec 10):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-995E38BA346A41AA,MSV1-995E38BA346A41AA,IS 6289:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C31A4BD79F3F86AA,MSV1-C31A4BD79F3F86AA,IS 6104:2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B60CA2339C599B98,MSV1-B60CA2339C599B98,IS 8198 (Part 8):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0217ED7A1E10E959,MSV1-0217ED7A1E10E959,IS 8198 (Part 10):2024,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
