recommendation_id,query_id,standard_id,rank,evidence_type,evidence_text,source,validation_status
REC-425C0BAF2B3F3062,SYN-REQ-00100,MSV1-7ECD94DD25A51E39,1,TITLE_GROUNDED_MATCH,"Query template directly names: Rubber seals - Joint rings for water supply, drainage and sewerage pipelines - Specification for materials (Second Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EC92D4AAB67462EE,SYN-REQ-00101,MSV1-318E7EA7018451CF,1,TITLE_GROUNDED_MATCH,Query template directly names: Identification cards Identification of issuers Part 1: Numbering system,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1C89DAD018D08925,SYN-REQ-00102,MSV1-CCD754723D09D544,1,TITLE_GROUNDED_MATCH,Query template directly names: DOMESTIC GAS STOVES AND BUILT IN HOB FOR USE WITH PNG SPECIFICATION (First Revision of IS 17153),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A0A2D2BC6323E9B0,SYN-REQ-00103,MSV1-1C3EEAAF6AF39E6D,1,TITLE_GROUNDED_MATCH,Query template directly names: General requirements for riders for buckets used in shaft sinking opeiRations in mines,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-C00C15A0B65C38D8,SYN-REQ-00104,MSV1-C9DD6A75C3062D38,1,TITLE_GROUNDED_MATCH,Query template directly names: Guide to terotechnology (The Economic Management Of Assets): Part 3 guide to the available techniques,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A4F224CF24D5A6DA,SYN-REQ-00105,MSV1-166619FDC5DA4526,1,TITLE_GROUNDED_MATCH,Query template directly names: Anaesthetic and respiratory equipment - Conical connectors: Part 1 cones and sockets (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A83EEE4F15853A40,SYN-REQ-00106,MSV1-011A068CE3BBCED7,1,TITLE_GROUNDED_MATCH,Query template directly names: Wheat Bran as Livestock Feed Ingredient - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EAD6723F1940E9C0,SYN-REQ-00107,MSV1-45B3F0361AD3AF40,1,TITLE_GROUNDED_MATCH,Query template directly names: Insulating varnishes containing solvents: Part 3 specifications for individual materials: Sec 2 requirements for hot curing varnishes (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3F067B845BB933D8,SYN-REQ-00108,MSV1-F6E9FC24023398EE,1,TITLE_GROUNDED_MATCH,Query template directly names: Heat - Treated steel tapping screws - Mechanical properties (Fourth Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0AB3904CB69A73BB,SYN-REQ-00109,MSV1-BFF73C2C4B8446B1,1,TITLE_GROUNDED_MATCH,Query template directly names: Graphical symbols for diagrams: Part 10 Fluid power converters,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CF4091778487B9D0,SYN-REQ-00110,MSV1-05CE13DB7516C49E,1,TITLE_GROUNDED_MATCH,Query template directly names: Community Seed Bank Management System - Requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-69D575121ECA58CE,SYN-REQ-00111,MSV1-E3F27BF3AB424BD3,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 52 Chromium Section 2 Method Using Flow Analysis (FIA and CFA) and Spectrometric Detection,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4D0B98DB967FD16E,SYN-REQ-00112,MSV1-2DB6D68C46BE451A,1,TITLE_GROUNDED_MATCH,Query template directly names: Medical textiles – Pressure garment – Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E09537C1CF08B453,SYN-REQ-00113,MSV1-78861F572B04BCFD,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles - Fishing gear materials - Methods of test Part 3: Determination of twist (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-38722EFFDEB46D4B,SYN-REQ-00114,MSV1-00D1B38261ADBE8C,1,TITLE_GROUNDED_MATCH,"Query template directly names: Pesticides - 2, 4 - D sodium salt, technical - Specification",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0F18DE84EA3B9FAB,SYN-REQ-00115,MSV1-7A836AB90053984A,1,TITLE_GROUNDED_MATCH,Query template directly names: Geographic information - Geospatial API for features - Part 2: Coordinate Reference Systems by Reference,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1302158DDD4C5E39,SYN-REQ-00116,MSV1-571ED5DC6E9B59A4,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specification for forceps, wire cutting, compound action, orthopaedic",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D55DC7B263C2E640,SYN-REQ-00117,MSV1-7A816F6A3CF2C78B,1,TITLE_GROUNDED_MATCH,Query template directly names: Additional lubricants for male natural rubber latex condoms — Effect on condom strength,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CDDFF68E186E065B,SYN-REQ-00118,MSV1-990FB15EF33D73C4,1,TITLE_GROUNDED_MATCH,Query template directly names: Power Quality Measurement in Power Supply Systems Part 1 Power Quality Instruments (Pqi),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7773A507FA65107A,SYN-REQ-00119,MSV1-8A8970820579FF63,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for wood wool building slabs,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-27D670698C374C84,SYN-REQ-00120,MSV1-2D3946C3BA478F74,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles – Tests for colour fastness Part C10 Colour fastness to washing with soap or soap and soda,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-FFA91897F447DB8F,SYN-REQ-00121,MSV1-22ABD8979FE8BB21,1,TITLE_GROUNDED_MATCH,Query template directly names: Slickers for Leather Industry - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-941E84313629ECBD,SYN-REQ-00122,MSV1-ACAFD2F4BC5DB334,1,TITLE_GROUNDED_MATCH,"Query template directly names: Cardiovascular surgery instruments - Clamps, bulldog, cross action type - Specification (First Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9F3555BDB2237E56,SYN-REQ-00123,MSV1-7F678E2CAFCA8767,1,TITLE_GROUNDED_MATCH,Query template directly names: O - Anisidine - Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B29D078088AFE671,SYN-REQ-00124,MSV1-0B1492EBEA70F1E9,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for Poultry Feeders (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DA5CC3DF545FC28A,SYN-REQ-00125,MSV1-488AA7EF52CD5E20,1,TITLE_GROUNDED_MATCH,Query template directly names: Earth - Moving machinery - Definitions of dimensions and codes: Part 3 (Equipment And Attachments Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-AACDCE11965041BE,SYN-REQ-00126,MSV1-681C2C006AFD4B65,1,TITLE_GROUNDED_MATCH,Query template directly names: Grading capacitors for high-voltage alternating current circuit-breakers Part 1: General,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-87301AD9E73CE0D6,SYN-REQ-00127,MSV1-2F8184469596EB61,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for t - Nuts (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CF9464C654E08289,SYN-REQ-00128,MSV1-14D550FC60C380AF,1,TITLE_GROUNDED_MATCH,Query template directly names: Ballistic Shields - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-24B25C8946B08B58,SYN-REQ-00129,MSV1-00A622357E8D0754,1,TITLE_GROUNDED_MATCH,Query template directly names: Sodium Hypochlorite - Code of Safety,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-C6F14CB00557B646,SYN-REQ-00130,MSV1-5257997D7C6EE0D3,1,TITLE_GROUNDED_MATCH,Query template directly names: Recommendations for safety and health requirements relating to occupational exposure to asbestos,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-092967D46F4F843F,SYN-REQ-00131,MSV1-7559A5735A571F98,1,TITLE_GROUNDED_MATCH,"Query template directly names: Reciprocating Internal Combustion Engine Driven Alternating Current Generating Sets Part 1 Application, Ratings and Performance ( First Revision )",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CCF13264B765DA62,SYN-REQ-00132,MSV1-1B003F43ABD9161C,1,TITLE_GROUNDED_MATCH,Query template directly names: Glossary of terms relating to pozzolana (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CC0BA5BB1796A910,SYN-REQ-00133,MSV1-2EEEBC8BFCD5300B,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Static Tests of Timbers in Structural Sizes,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DA444A093A2DF3CC,SYN-REQ-00134,MSV1-04B38E26112BBD84,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for steel bins for domestic storage: Part 1 gharelu kothl,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-21CF991C2F4D018C,SYN-REQ-00135,MSV1-06EDFA468E02F5D5,1,TITLE_GROUNDED_MATCH,Query template directly names: Winding wires for submersible motors - Specification: Part 1 conductor data (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2403B6DA9E0B6B26,SYN-REQ-00136,MSV1-2C77DE9059080E55,1,TITLE_GROUNDED_MATCH,Query template directly names: Guidelines for palletization - General cargo,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4C0D18490E92A130,SYN-REQ-00137,MSV1-C1BFEFAADD205E38,1,TITLE_GROUNDED_MATCH,Query template directly names: Safety of Machinery - Guidelines on Functional Safety of Safety-Related Control System,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A2375CAA68EE50FC,SYN-REQ-00138,MSV1-40F971BAA1A241DE,1,TITLE_GROUNDED_MATCH,"Query template directly names: Methods of sampling and test for paints, varnishes and related products: Part 3 tests on paint film formation: Sec 1 drying time (Fourth Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D794239F262F071B,SYN-REQ-00139,MSV1-1A2CA47C75721AC8,1,TITLE_GROUNDED_MATCH,Query template directly names: Guidelines For Maternity Nursing Home,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D33556BACD80B746,SYN-REQ-00140,MSV1-5DBD418FF0E33293,1,TITLE_GROUNDED_MATCH,Query template directly names: Animal feeding stuffs - Determination of soluble nitrogen content after treatment with pepsin in dilute hydrochloric acid,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-91C5F845092B6215,SYN-REQ-00141,MSV1-111580563FB8A2AC,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles - Requirements for environmental labelling - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-ED871A646C9263C1,SYN-REQ-00142,MSV1-8AD9FBF67A083746,1,TITLE_GROUNDED_MATCH,Query template directly names: SKIS VOCABULARY,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A55164BFE8B091F0,SYN-REQ-00143,MSV1-9750DCB641355EC5,1,TITLE_GROUNDED_MATCH,Query template directly names: Ashvattha (Ficus religiosa L.) Bark for use in Traditional Medicine - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D8BF555A0138B18C,SYN-REQ-00144,MSV1-7ACAED4E3AE185AB,1,TITLE_GROUNDED_MATCH,Query template directly names: Automotive vehicles - brake linings: Part 3 methods of test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2E4268741CB1276B,SYN-REQ-00145,MSV1-7040485B8C1AC5CE,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of test for rigid cellular thermal insulation materials Part 13 Determination of flammability by oxygen index,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-41BB002CEDE51141,SYN-REQ-00146,MSV1-43C969827552961A,1,TITLE_GROUNDED_MATCH,"Query template directly names: Steel Bars, Round and Square for Structural and General Engineering Purposes - Dimensions (Second Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A421A8F1DE0C838D,SYN-REQ-00147,MSV1-C7CA50C80E1EE2B6,1,TITLE_GROUNDED_MATCH,Query template directly names: Impregnants for power capacitors - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1CAFF9FA3FC5CAFF,SYN-REQ-00148,MSV1-F37A8CEFE1C0B328,1,TITLE_GROUNDED_MATCH,Query template directly names: Pesticides - Pendimethalin granules - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4D4E993659CD27C4,SYN-REQ-00149,MSV1-DD469613FFF0F506,1,TITLE_GROUNDED_MATCH,Query template directly names: Filling Nozzle — Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1E6AC7E4BCD59349,SYN-REQ-00150,MSV1-E3171F4AA43D63C3,1,TITLE_GROUNDED_MATCH,Query template directly names: Revised State of the Art of Metric System in India (An update to the SP4 : 1969 Metric change in India),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2F52BA05BE206E21,SYN-REQ-00151,MSV1-75C0A7C41231A775,1,TITLE_GROUNDED_MATCH,Query template directly names: Lasts for heavy duty shoes - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-095F5C8317E8B4C1,SYN-REQ-00152,MSV1-F3AA0EF7D426AB29,1,TITLE_GROUNDED_MATCH,"Query template directly names: Methodsof sampling and test for paints, varnishes and related produdTs: Part 7 environmental tests on paint films: Sec 1 resistance to water (Third Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1CD6462433F20A38,SYN-REQ-00153,MSV1-928FA32656E0ED5C,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Test for Footwear Part 13 Seam strength for uppers lining and insocks,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E8919E65AE51F8F2,SYN-REQ-00154,MSV1-DC69A1F28864671E,1,TITLE_GROUNDED_MATCH,Query template directly names: General requirements for steel cowl ventilators with detachable components,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A02E008AFE3160BD,SYN-REQ-00155,MSV1-1C49BE86877EAE75,1,TITLE_GROUNDED_MATCH,"Query template directly names: Methods of Sampling and Test for Paper and Allied Products Part 8 Methods of Test for Paper, Board, Pulps and Cellulose Nanomaterials Section 3 Determination of Acid-Soluble Magnesium, Calcium, Manganese, Iron, Copper, Sodium and Potassium",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-F3167F57DEA4BE50,SYN-REQ-00156,MSV1-9FF49FCB2BDB3FF1,1,TITLE_GROUNDED_MATCH,Query template directly names: Guidelines on Supply Chain of Onions,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5BC0C9F3CF1DBB69,SYN-REQ-00157,MSV1-CB1FDD1E6E725870,1,TITLE_GROUNDED_MATCH,Query template directly names: Environmentally conscious design ECD - Principles requirements and guidance (First Revision of IS 16244),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-59630D4A3E9A9C9B,SYN-REQ-00158,MSV1-352CEE3852681768,1,TITLE_GROUNDED_MATCH,Query template directly names: Direct Acting Indicating Analogue Electrical Measuring Instruments and their Accessories Part 1 Definitions and General Requirements ( Fifth Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4EAEEDB3E835470C,SYN-REQ-00159,MSV1-BE1A6F1CE1365FB0,1,TITLE_GROUNDED_MATCH,Query template directly names: Steel Trunk - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A24D658445F8F52F,SYN-REQ-00160,MSV1-5F5183B64D4C0904,1,TITLE_GROUNDED_MATCH,Query template directly names: Information technology -Remote Operations: OSI realizations- Part 2 Remote Operations service Element (ROSE) - Protocol specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-F97AE160663B0E62,SYN-REQ-00161,MSV1-A43BB4D69E84965E,1,TITLE_GROUNDED_MATCH,"Query template directly names: Ceramic Tiles - Methods of Test, Sampling and Basis for Acceptance Part 3 Determination of Moisture Expansion Using Boiling Water (Second Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-377040A2CD8A8F11,SYN-REQ-00162,MSV1-AC7F2572963CC246,1,TITLE_GROUNDED_MATCH,Query template directly names: Animal feeding stuffs - Determination of trypsin inhibitor activity of soya products,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E7C563A666374D12,SYN-REQ-00163,MSV1-EF75001EBA6EF3BE,1,TITLE_GROUNDED_MATCH,Query template directly names: Vinyl Chloride (VCM) — Code of safety (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A0C3D0517191F9F2,SYN-REQ-00164,MSV1-B5616AC32DD287B4,1,TITLE_GROUNDED_MATCH,Query template directly names: Ophthalmic implants Intraocular lenses Guidance on assessment of the need for clinical investigation of intraocular lens design modifications,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-55C7E504CCCD396F,SYN-REQ-00165,MSV1-68B551E40D3E90E4,1,TITLE_GROUNDED_MATCH,Query template directly names: Simulators Used for Testing of Photovoltaic Power Conversion Equipment - Recommendations Part 1 a.c. Power Simulators,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-959D322A1F1BF090,SYN-REQ-00166,MSV1-A514793FC5D1A95E,1,TITLE_GROUNDED_MATCH,Query template directly names: Textile floor coverings — Assessment of changes in appearance,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BE47F8AE0580E955,SYN-REQ-00167,MSV1-2016689167D1AEE7,1,TITLE_GROUNDED_MATCH,Query template directly names: Steels - Determination of the depth of decarburization (Third Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D6F5E24517BA3D1D,SYN-REQ-00168,MSV1-85B9DC268CF2DE63,1,TITLE_GROUNDED_MATCH,"Query template directly names: Commercial Beverage Coolers - Specification (ISO 22044 : 2021, MOD) (Fourth Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-AFE7A8B8521A250A,SYN-REQ-00169,MSV1-6DF7E3EA77188B42,1,TITLE_GROUNDED_MATCH,Query template directly names: Nickel anodes for electroplating - Specification (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4DAB00955E15D33D,SYN-REQ-00170,MSV1-46967339B270C933,1,TITLE_GROUNDED_MATCH,Query template directly names: Code for hygienic conditions for processing units of edible oils and fats ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3736D2ED15FF9062,SYN-REQ-00171,MSV1-87268E2775C0FE8E,1,TITLE_GROUNDED_MATCH,Query template directly names: TEXTILES PERFORATED STRIPS FOR TAKE-UP ROLLERS SPECIFICATION First Revision of IS 4438,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7BCBC4231C4DD031,SYN-REQ-00172,MSV1-95BCE60C018D6B3E,1,TITLE_GROUNDED_MATCH,"Query template directly names: Terms relating to commercial explosives, pyrotechnics and blasting practices",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1ADDA9946CD73CAF,SYN-REQ-00173,MSV1-8F8C003B73BFB936,1,TITLE_GROUNDED_MATCH,Query template directly names: Environmental Testing Part 2 Tests Section 17 Test Q: Sealing ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-402FCE75DCF61402,SYN-REQ-00174,MSV1-28F4605EBC0E0D0A,1,TITLE_GROUNDED_MATCH,Query template directly names: Automotive vehicles - Transmission systems - Glonssary: Part 2 universal joints and driveshafts,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B9E7FBE9C11AE5A6,SYN-REQ-00175,MSV1-FD9789821403FDF1,1,TITLE_GROUNDED_MATCH,Query template directly names: Guidelines for use in prediction of subsidence and associated parameters in coal mines having nearly horizontal single seam workings,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-30139EF2263F53B9,SYN-REQ-00176,MSV1-382F6792B9DD9F9E,1,TITLE_GROUNDED_MATCH,Query template directly names: PLASTICS — METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 2 TORSION-PENDULUM METHOD,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1D0BDABAFD975F4B,SYN-REQ-00177,MSV1-6904C86861064C83,1,TITLE_GROUNDED_MATCH,Query template directly names: Inflatable balls — Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3ABBAC71E854E7C1,SYN-REQ-00178,MSV1-D3A4A21668A27639,1,TITLE_GROUNDED_MATCH,Query template directly names: Glossary of terms used in ultrasonic non-destructive testing (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-ED2B2D09F3983756,SYN-REQ-00179,MSV1-242F4E934C3E0776,1,TITLE_GROUNDED_MATCH,Query template directly names: Procedure for basic climatic and durability tests for optical instruments: Part 13 dust test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7EB912A93BB12C26,SYN-REQ-00180,MSV1-091EC2A6B9B824D7,1,TITLE_GROUNDED_MATCH,Query template directly names: Electrical Installation in Ships - Specification Part 3 Equipment Section 3 Transformers for Power and Lighting ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A2761519A49707DC,SYN-REQ-00181,MSV1-3F4B79E961B6FCA7,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for bearing pullers (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-39C93F19D72BC52D,SYN-REQ-00182,MSV1-080C1E7DE9646740,1,TITLE_GROUNDED_MATCH,"Query template directly names: Forceps, Punch, Nasal Citelli's Antrum and Hajek's Sphenoidal— Specification (First Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B7034C268C1720E8,SYN-REQ-00183,MSV1-820EDBB64BC31B95,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Test for Footwear Part 3 Upper Sole Adhesion,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B96EB4A2B0063AA0,SYN-REQ-00184,MSV1-5B944AD2DC73FE3B,1,TITLE_GROUNDED_MATCH,Query template directly names: Wheat and wheat flour Gluten content Part 2: Determination of wet gluten and gluten index by mechanical means (Adoption of ISO 21415-2 : 2015),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-C2F1084DFF7F1731,SYN-REQ-00185,MSV1-C2A5A54C56E0823F,1,TITLE_GROUNDED_MATCH,Query template directly names: PLASTICS METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 12 COMPRESSIVE VIBRATION NON-RESONANCE METHOD,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-08475C798C47BBFC,SYN-REQ-00186,MSV1-C95334076D7889F3,1,TITLE_GROUNDED_MATCH,Query template directly names: General requirements for main deck baggage container loader,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0EBE553D99556099,SYN-REQ-00187,MSV1-EABF34A578903E3E,1,TITLE_GROUNDED_MATCH,Query template directly names: Hydraulically Regulated Floor Springs - Specification Third Revision of IS 6315 ICS 91190,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-365B4BEA400230A5,SYN-REQ-00188,MSV1-5BC9442A4A043E52,1,TITLE_GROUNDED_MATCH,"Query template directly names: Code of practice for bale coating, packing and marking of natural rubber (First Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
