translation_id,source_text,translated_text,source_language,target_language,translation_type,source,validation_status
TR-44C8031CB036A735,Code of Practice for Natural Ventilaltion of Residential Buildings (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-B4944C6FF08DC6F4,Methods of Measurements on Cathode - Ray Oscilloscope (Dc to 10 Mc/s),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-434C9B5AE514646B,Cotton Seed Delinting Machinery — HCL Gas Generation Unit — Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-BDD2D3AF3A5A1213,Tin or tin - Lead coated copper wire - Specificaiton (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8B940BE7FB78AAA6,Methods of tests for animal feeds and feeding stuffs: Part 1 general methods,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-CD70BEA023F752A0,Specification for wirebound wooden boxes,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-69F59C273B6E669A,Interpreting services Legal interpreting Requirements,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-1DA51B8D8FF98F6A,"Textiles - Light Weight Jute Sacking Bags for Packing 50 kg Mustard Seed, Niger Seed and Ragi - Specification",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8241649609F88CCD,Ophthalmic optics - Uncut finished spectacle lenses: Part 5 minimum requirements for spectacle lens surfaces claimed to be abrasion - Resistant,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-6E4001871C0CF27C,"Acetamiprid, SP - Specification",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-E3D6C4D4599E0088,Internal Combustion Engines - Piston Rings - Oil Control Rings,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-AD48FF99415B2F00,INEDIBLE OFFALS TROLLEY SPECIFICATION First Revision of IS 7891,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7B1A278F5ABE8E9D,Glossary of terms relating to alcohol (ethyl) industry and trade,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D6D824ABBA4AFDE8,Implants for surgery - Metallic materials Part 14 Wrought titanium 15-molybdenum 5-zirconium 3-aluminium alloy,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-29DB0C6782DBD500,Optics and Photonics - Optional Transfer Function - Application Part 1 Interchangeable Lenses for 35 mm Still Cameras,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8C1F1046219DDD21,"Rubber seals - Joint rings for water supply, drainage and sewerage pipelines - Specification for materials (Second Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-AD57366865126E55,Identification cards Identification of issuers Part 1: Numbering system,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-16DC368A89B428B2,DOMESTIC GAS STOVES AND BUILT IN HOB FOR USE WITH PNG SPECIFICATION (First Revision of IS 17153),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-37834F2F25762F23,General requirements for riders for buckets used in shaft sinking opeiRations in mines,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-454F63AC30C83229,Guide to terotechnology (The Economic Management Of Assets): Part 3 guide to the available techniques,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5EF6FDF32513AA7C,Anaesthetic and respiratory equipment - Conical connectors: Part 1 cones and sockets (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-1253E9373E781B75,Wheat Bran as Livestock Feed Ingredient - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-482D9673CFEE5DE3,Insulating varnishes containing solvents: Part 3 specifications for individual materials: Sec 2 requirements for hot curing varnishes (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-3346F2BBF6C34BD2,Heat - Treated steel tapping screws - Mechanical properties (Fourth Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-9537F32EC7599E1A,Graphical symbols for diagrams: Part 10 Fluid power converters,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0FD42B3F73C448B3,Community Seed Bank Management System - Requirements,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-9BDB2AF6799204A2,Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 52 Chromium Section 2 Method Using Flow Analysis (FIA and CFA) and Spectrometric Detection,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F6E0A1E2AC41945A,Medical textiles – Pressure garment – Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-B1556DEA32E9D0CD,Textiles - Fishing gear materials - Methods of test Part 3: Determination of twist (first revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-6C658EE83FB7E812,"Pesticides - 2, 4 - D sodium salt, technical - Specification",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-9F1F9DCE319C4700,Geographic information - Geospatial API for features - Part 2: Coordinate Reference Systems by Reference,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-28DAE7C8BDE2F3CA,"Specification for forceps, wire cutting, compound action, orthopaedic",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-E5B861A6D8A966DF,Additional lubricants for male natural rubber latex condoms — Effect on condom strength,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-2AC878B0E2180616,Power Quality Measurement in Power Supply Systems Part 1 Power Quality Instruments (Pqi),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-85DAAF6F7055CD57,Specification for wood wool building slabs,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-3038BFB575BEE6A0,Textiles – Tests for colour fastness Part C10 Colour fastness to washing with soap or soap and soda,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-2ABACA4911E68FA9,Slickers for Leather Industry - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-89AA1E580023722D,"Cardiovascular surgery instruments - Clamps, bulldog, cross action type - Specification (First Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-1BE00341082E25C4,O - Anisidine - Specification (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A665A45920422F9D,Specification for Poultry Feeders (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-6AFFDAE3B3C1AA6A,Earth - Moving machinery - Definitions of dimensions and codes: Part 3 (Equipment And Attachments Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0F8EF3377B30FC47,Grading capacitors for high-voltage alternating current circuit-breakers Part 1: General,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-65A699905C026193,Specification for t - Nuts (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-922C7954216CCFE7,Ballistic Shields - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-2747B7C718564BA5,Sodium Hypochlorite - Code of Safety,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-6566230E3A3CE377,Recommendations for safety and health requirements relating to occupational exposure to asbestos,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-38D66D9692AC5900,"Reciprocating Internal Combustion Engine Driven Alternating Current Generating Sets Part 1 Application, Ratings and Performance ( First Revision )",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-EECA91FD439B6D5E,Glossary of terms relating to pozzolana (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-DBB1DED63BC70732,Methods of Static Tests of Timbers in Structural Sizes,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D2F483672C0239F6,Specification for steel bins for domestic storage: Part 1 gharelu kothl,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5D389F5E2E34C6B0,Winding wires for submersible motors - Specification: Part 1 conductor data (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-13671077B66A2987,Guidelines for palletization - General cargo,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-36EBE205BCDFC499,Safety of Machinery - Guidelines on Functional Safety of Safety-Related Control System,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D80EAE6E96D148B3,"Methods of sampling and test for paints, varnishes and related products: Part 3 tests on paint film formation: Sec 1 drying time (Fourth Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D6A4031733610BB0,Guidelines For Maternity Nursing Home,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8D27BA37C5D81010,Animal feeding stuffs - Determination of soluble nitrogen content after treatment with pepsin in dilute hydrochloric acid,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-DBAE772DB29058A8,Textiles - Requirements for environmental labelling - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-2C7D5490E6050836,SKIS VOCABULARY,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D4EE9F58E5860574,Ashvattha (Ficus religiosa L.) Bark for use in Traditional Medicine - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D6F0C71EF0C88E45,Automotive vehicles - brake linings: Part 3 methods of test,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5EC1A0C99D428601,Methods of test for rigid cellular thermal insulation materials Part 13 Determination of flammability by oxygen index,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-BE47ADDBCB8F6056,"Steel Bars, Round and Square for Structural and General Engineering Purposes - Dimensions (Second Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0A5B046D07F6F971,Impregnants for power capacitors - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-1D28C120568C10E1,Pesticides - Pendimethalin granules - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-EC2E990B934DDE55,Filling Nozzle — Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-05ADA863A4CF9660,Revised State of the Art of Metric System in India (An update to the SP4 : 1969 Metric change in India),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-9AE2BDD7BEEDC2E7,Lasts for heavy duty shoes - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8E612BD1F5D132A3,"Methodsof sampling and test for paints, varnishes and related produdTs: Part 7 environmental tests on paint films: Sec 1 resistance to water (Third Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-043066DAF2109523,Methods of Test for Footwear Part 13 Seam strength for uppers lining and insocks,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-620C9C332101A5BA,General requirements for steel cowl ventilators with detachable components,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-1D0EBEA552EB43D0,"Methods of Sampling and Test for Paper and Allied Products Part 8 Methods of Test for Paper, Board, Pulps and Cellulose Nanomaterials Section 3 Determination of Acid-Soluble Magnesium, Calcium, Manganese, Iron, Copper, Sodium and Potassium",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-210E3B160C355818,Guidelines on Supply Chain of Onions,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0FECF9247F3DDC84,Environmentally conscious design ECD - Principles requirements and guidance (First Revision of IS 16244),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-C75DE23D89DF36BA,Direct Acting Indicating Analogue Electrical Measuring Instruments and their Accessories Part 1 Definitions and General Requirements ( Fifth Revision ),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7ED8F0F3B707956D,Steel Trunk - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-FF2CCB6BA423D356,Information technology -Remote Operations: OSI realizations- Part 2 Remote Operations service Element (ROSE) - Protocol specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A512DB2741CD2069,"Ceramic Tiles - Methods of Test, Sampling and Basis for Acceptance Part 3 Determination of Moisture Expansion Using Boiling Water (Second Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-BB668CA955632160,Animal feeding stuffs - Determination of trypsin inhibitor activity of soya products,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-79D6EAA2676189EB,Vinyl Chloride (VCM) — Code of safety (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-3D3286F7CD19074F,Ophthalmic implants Intraocular lenses Guidance on assessment of the need for clinical investigation of intraocular lens design modifications,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-3F9807CB9AE9FB6C,Simulators Used for Testing of Photovoltaic Power Conversion Equipment - Recommendations Part 1 a.c. Power Simulators,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-BC52DD634277C4A3,Textile floor coverings — Assessment of changes in appearance,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-E0F05DA93A0F5A86,Steels - Determination of the depth of decarburization (Third Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-73D3F1BA062585BC,"Commercial Beverage Coolers - Specification (ISO 22044 : 2021, MOD) (Fourth Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-80C3CD40FA35F908,Nickel anodes for electroplating - Specification (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F57E5CB1F4532C00,Code for hygienic conditions for processing units of edible oils and fats ( First Revision ),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-734D0759CDB4E0D0,TEXTILES PERFORATED STRIPS FOR TAKE-UP ROLLERS SPECIFICATION First Revision of IS 4438,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
