query_id,query,language,script,standard_id,translation_type,validation_status,record_type,synthetic_flag
MQ-A4116D2AE88A85C5,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Arjuna Terminalia arjuna Roxb ex DC Wight Arn Stem bark for use in Traditional Medicine Specifications,Gujarati,LATIN_OR_PLACEHOLDER,MSV1-603CE15978E46BFD,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-ED39C0C90DE958E8,"Need applicable Indian standard for Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",English,LATIN_OR_PLACEHOLDER,MSV1-9987B09C822D494D,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-D7CF9A2DC08A32F9,"[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",Tamil,LATIN_OR_PLACEHOLDER,MSV1-9987B09C822D494D,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-D6D629B59BC4CFC8,"[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",Hindi,LATIN_OR_PLACEHOLDER,MSV1-9987B09C822D494D,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-62F8AD4362948AAC,"[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",Malayalam,LATIN_OR_PLACEHOLDER,MSV1-9987B09C822D494D,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-8DC54A298564A86F,"[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",Telugu,LATIN_OR_PLACEHOLDER,MSV1-9987B09C822D494D,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-CFB1D02F2E3AD74F,"[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",Kannada,LATIN_OR_PLACEHOLDER,MSV1-9987B09C822D494D,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-562C1F286E601A53,"[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",Bengali,LATIN_OR_PLACEHOLDER,MSV1-9987B09C822D494D,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6E861E1E7A149912,"[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",Marathi,LATIN_OR_PLACEHOLDER,MSV1-9987B09C822D494D,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-2FC0FB829DD4AA85,"[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",Gujarati,LATIN_OR_PLACEHOLDER,MSV1-9987B09C822D494D,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-50D1C310D8BC0680,Need applicable Indian standard for Methods of Test for Coated and Treated Fabrics: Part 13 Rubber- or Plastics-Coated Fabrics - Determination of Crush Resistance (First Revision),English,LATIN_OR_PLACEHOLDER,MSV1-3D8093EAAE511881,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-06254541A8DC93D4,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of Test for Coated and Treated Fabrics: Part 13 Rubber- or Plastics-Coated Fabrics - Determination of Crush Resistance (First Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-3D8093EAAE511881,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-DBC4E14A18BC08AE,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of Test for Coated and Treated Fabrics: Part 13 Rubber- or Plastics-Coated Fabrics - Determination of Crush Resistance (First Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-3D8093EAAE511881,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-90B2EFAF1B68C988,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of Test for Coated and Treated Fabrics: Part 13 Rubber- or Plastics-Coated Fabrics - Determination of Crush Resistance (First Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-3D8093EAAE511881,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-ED2CDDD46BD10488,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of Test for Coated and Treated Fabrics: Part 13 Rubber- or Plastics-Coated Fabrics - Determination of Crush Resistance (First Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-3D8093EAAE511881,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-7594A055FA3D19A2,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of Test for Coated and Treated Fabrics: Part 13 Rubber- or Plastics-Coated Fabrics - Determination of Crush Resistance (First Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-3D8093EAAE511881,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-CBDB4CD0612853A9,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of Test for Coated and Treated Fabrics: Part 13 Rubber- or Plastics-Coated Fabrics - Determination of Crush Resistance (First Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-3D8093EAAE511881,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-8BF61B7BED7BDBFB,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of Test for Coated and Treated Fabrics: Part 13 Rubber- or Plastics-Coated Fabrics - Determination of Crush Resistance (First Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-3D8093EAAE511881,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-416358E60919CFDD,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of Test for Coated and Treated Fabrics: Part 13 Rubber- or Plastics-Coated Fabrics - Determination of Crush Resistance (First Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-3D8093EAAE511881,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-05C08F8D8F3FBB14,Need applicable Indian standard for Textiles — Colour Fastness of Disperse Dyes on Polyester Fabrics to Carbonization — Method for Determination (Second Revision),English,LATIN_OR_PLACEHOLDER,MSV1-94A2F3B11F7EA713,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-20C777F8824501FD,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Colour Fastness of Disperse Dyes on Polyester Fabrics to Carbonization — Method for Determination (Second Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-94A2F3B11F7EA713,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-A791B6E23E135172,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Colour Fastness of Disperse Dyes on Polyester Fabrics to Carbonization — Method for Determination (Second Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-94A2F3B11F7EA713,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-E5FEDF247E2BCD85,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Colour Fastness of Disperse Dyes on Polyester Fabrics to Carbonization — Method for Determination (Second Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-94A2F3B11F7EA713,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-1670F6ECE6E05E17,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Colour Fastness of Disperse Dyes on Polyester Fabrics to Carbonization — Method for Determination (Second Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-94A2F3B11F7EA713,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-3BE4934D743FCA2B,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Colour Fastness of Disperse Dyes on Polyester Fabrics to Carbonization — Method for Determination (Second Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-94A2F3B11F7EA713,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-747BBAA6DB56E979,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Colour Fastness of Disperse Dyes on Polyester Fabrics to Carbonization — Method for Determination (Second Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-94A2F3B11F7EA713,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-422CD832D744F125,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Colour Fastness of Disperse Dyes on Polyester Fabrics to Carbonization — Method for Determination (Second Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-94A2F3B11F7EA713,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-3E772DB522C9B067,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Colour Fastness of Disperse Dyes on Polyester Fabrics to Carbonization — Method for Determination (Second Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-94A2F3B11F7EA713,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-2AFE8E1DD5EDE5CE,"Need applicable Indian standard for Power transformers: Part 3 insulation levels, dielectric tests and external clearances in air (Fourth Revision)",English,LATIN_OR_PLACEHOLDER,MSV1-01D80F37B360C671,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-ABF56B2B1DF721E5,"[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Power transformers: Part 3 insulation levels, dielectric tests and external clearances in air (Fourth Revision)",Tamil,LATIN_OR_PLACEHOLDER,MSV1-01D80F37B360C671,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-9DDA2A991B4471AA,"[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Power transformers: Part 3 insulation levels, dielectric tests and external clearances in air (Fourth Revision)",Hindi,LATIN_OR_PLACEHOLDER,MSV1-01D80F37B360C671,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-A1CFB2EC4AE354CD,"[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Power transformers: Part 3 insulation levels, dielectric tests and external clearances in air (Fourth Revision)",Malayalam,LATIN_OR_PLACEHOLDER,MSV1-01D80F37B360C671,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-8E199FCC7E5974E5,"[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Power transformers: Part 3 insulation levels, dielectric tests and external clearances in air (Fourth Revision)",Telugu,LATIN_OR_PLACEHOLDER,MSV1-01D80F37B360C671,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-4DCCDA0C90F4C3F4,"[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Power transformers: Part 3 insulation levels, dielectric tests and external clearances in air (Fourth Revision)",Kannada,LATIN_OR_PLACEHOLDER,MSV1-01D80F37B360C671,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-2CBE7DA5BEAE66CC,"[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Power transformers: Part 3 insulation levels, dielectric tests and external clearances in air (Fourth Revision)",Bengali,LATIN_OR_PLACEHOLDER,MSV1-01D80F37B360C671,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-B29BE698C893B56D,"[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Power transformers: Part 3 insulation levels, dielectric tests and external clearances in air (Fourth Revision)",Marathi,LATIN_OR_PLACEHOLDER,MSV1-01D80F37B360C671,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-06212996CB246CD1,"[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Power transformers: Part 3 insulation levels, dielectric tests and external clearances in air (Fourth Revision)",Gujarati,LATIN_OR_PLACEHOLDER,MSV1-01D80F37B360C671,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-BE820A0A75C4E13E,Need applicable Indian standard for SPECIFICATION FOR PENTAERYTHRITOL FOR EXPLOSIVE INDUSTRY (First Revision),English,LATIN_OR_PLACEHOLDER,MSV1-9C953BC6A83742FF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-E06E80F8EDB289DF,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: SPECIFICATION FOR PENTAERYTHRITOL FOR EXPLOSIVE INDUSTRY (First Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-9C953BC6A83742FF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-C669DB5513443F2C,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: SPECIFICATION FOR PENTAERYTHRITOL FOR EXPLOSIVE INDUSTRY (First Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-9C953BC6A83742FF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-3A80C7077F2B3640,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: SPECIFICATION FOR PENTAERYTHRITOL FOR EXPLOSIVE INDUSTRY (First Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-9C953BC6A83742FF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-BE68941B426231D6,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: SPECIFICATION FOR PENTAERYTHRITOL FOR EXPLOSIVE INDUSTRY (First Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-9C953BC6A83742FF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-20C147D1DD86D56E,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: SPECIFICATION FOR PENTAERYTHRITOL FOR EXPLOSIVE INDUSTRY (First Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-9C953BC6A83742FF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-F51762E3F4FEE2D6,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: SPECIFICATION FOR PENTAERYTHRITOL FOR EXPLOSIVE INDUSTRY (First Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-9C953BC6A83742FF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-030DC1E689848110,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: SPECIFICATION FOR PENTAERYTHRITOL FOR EXPLOSIVE INDUSTRY (First Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-9C953BC6A83742FF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-BBAE5A69E1B8D799,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: SPECIFICATION FOR PENTAERYTHRITOL FOR EXPLOSIVE INDUSTRY (First Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-9C953BC6A83742FF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-F7F7FA15E0D7C283,Need applicable Indian standard for Textiles — Grading of Uncut Indian Mesta (First Revision),English,LATIN_OR_PLACEHOLDER,MSV1-087B866DBA81E85E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6C3CA8F1EEA6E706,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Grading of Uncut Indian Mesta (First Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-087B866DBA81E85E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-50DDFCA8EA93CB60,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Grading of Uncut Indian Mesta (First Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-087B866DBA81E85E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-474E7EAAD78260F2,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Grading of Uncut Indian Mesta (First Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-087B866DBA81E85E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6C66DE52D32E311B,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Grading of Uncut Indian Mesta (First Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-087B866DBA81E85E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-C4F6DD3B48CAF91D,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Grading of Uncut Indian Mesta (First Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-087B866DBA81E85E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-77CDCB4CAE189C39,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Grading of Uncut Indian Mesta (First Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-087B866DBA81E85E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-C85C6D4E83283A14,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Grading of Uncut Indian Mesta (First Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-087B866DBA81E85E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-D45732396CA4FB4B,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Textiles — Grading of Uncut Indian Mesta (First Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-087B866DBA81E85E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-F2DEEAF0749F9962,"Need applicable Indian standard for Rolling bearings -- Radial bearings -- Boundary dimensions, general plan (Second Revision)",English,LATIN_OR_PLACEHOLDER,MSV1-FE5E2ECF6D21CF29,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-278CEF8EF8AB3E63,"[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Rolling bearings -- Radial bearings -- Boundary dimensions, general plan (Second Revision)",Tamil,LATIN_OR_PLACEHOLDER,MSV1-FE5E2ECF6D21CF29,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-272CFEB8C26EFBAE,"[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Rolling bearings -- Radial bearings -- Boundary dimensions, general plan (Second Revision)",Hindi,LATIN_OR_PLACEHOLDER,MSV1-FE5E2ECF6D21CF29,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-CE3D462B91881504,"[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Rolling bearings -- Radial bearings -- Boundary dimensions, general plan (Second Revision)",Malayalam,LATIN_OR_PLACEHOLDER,MSV1-FE5E2ECF6D21CF29,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-D83EF8B2509ED399,"[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Rolling bearings -- Radial bearings -- Boundary dimensions, general plan (Second Revision)",Telugu,LATIN_OR_PLACEHOLDER,MSV1-FE5E2ECF6D21CF29,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-A66B73D7DDFD785F,"[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Rolling bearings -- Radial bearings -- Boundary dimensions, general plan (Second Revision)",Kannada,LATIN_OR_PLACEHOLDER,MSV1-FE5E2ECF6D21CF29,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-19F54BF07020075E,"[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Rolling bearings -- Radial bearings -- Boundary dimensions, general plan (Second Revision)",Bengali,LATIN_OR_PLACEHOLDER,MSV1-FE5E2ECF6D21CF29,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-5F079D401074E605,"[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Rolling bearings -- Radial bearings -- Boundary dimensions, general plan (Second Revision)",Marathi,LATIN_OR_PLACEHOLDER,MSV1-FE5E2ECF6D21CF29,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-91EC58CB21EEA175,"[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Rolling bearings -- Radial bearings -- Boundary dimensions, general plan (Second Revision)",Gujarati,LATIN_OR_PLACEHOLDER,MSV1-FE5E2ECF6D21CF29,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-A0D84B566F908890,Need applicable Indian standard for Information technology Open Connectivity Foundation OCF Specification Part 6: Resource to AllJoyn interface mapping specification,English,LATIN_OR_PLACEHOLDER,MSV1-0C690155FE0085AF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-102EB0D1D473B7E9,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information technology Open Connectivity Foundation OCF Specification Part 6: Resource to AllJoyn interface mapping specification,Tamil,LATIN_OR_PLACEHOLDER,MSV1-0C690155FE0085AF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6F6A2619CCE72496,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information technology Open Connectivity Foundation OCF Specification Part 6: Resource to AllJoyn interface mapping specification,Hindi,LATIN_OR_PLACEHOLDER,MSV1-0C690155FE0085AF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-04A33D03A6BAABAB,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Information technology Open Connectivity Foundation OCF Specification Part 6: Resource to AllJoyn interface mapping specification,Malayalam,LATIN_OR_PLACEHOLDER,MSV1-0C690155FE0085AF,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
