entity_id,requirement_id,entity_text,entity_type,normalized_value,source,validation_status
PE-DB856D89A1B629E6,SYN-REQ-00099,Optics and Photonics - Optional Transfer Function - Application Part 1 Interchangeable Lenses for 35 mm Still Cameras,PRODUCT_OR_SUBJECT,optics and photonics optional transfer function application part 1 interchangeable lenses for 35 mm still cameras,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E467EC47F865AF09,SYN-REQ-00100,"Rubber seals - Joint rings for water supply, drainage and sewerage pipelines - Specification for materials (Second Revision)",PRODUCT_OR_SUBJECT,rubber seals joint rings for water supply drainage and sewerage pipelines specification for materials second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E1505F89926EF81E,SYN-REQ-00101,Identification cards Identification of issuers Part 1: Numbering system,PRODUCT_OR_SUBJECT,identification cards identification of issuers part 1 numbering system,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-326600D5646F2781,SYN-REQ-00102,DOMESTIC GAS STOVES AND BUILT IN HOB FOR USE WITH PNG SPECIFICATION (First Revision of IS 17153),PRODUCT_OR_SUBJECT,domestic gas stoves and built in hob for use with png specification first revision of is 17153,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3E1C406BB8D5921C,SYN-REQ-00103,General requirements for riders for buckets used in shaft sinking opeiRations in mines,PRODUCT_OR_SUBJECT,general requirements for riders for buckets used in shaft sinking opeirations in mines,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-20EADEDC97D6FA04,SYN-REQ-00104,Guide to terotechnology (The Economic Management Of Assets): Part 3 guide to the available techniques,PRODUCT_OR_SUBJECT,guide to terotechnology the economic management of assets part 3 guide to the available techniques,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B106B4CD22D1628A,SYN-REQ-00105,Anaesthetic and respiratory equipment - Conical connectors: Part 1 cones and sockets (First Revision),PRODUCT_OR_SUBJECT,anaesthetic and respiratory equipment conical connectors part 1 cones and sockets first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6B566F5E70FCAD34,SYN-REQ-00106,Wheat Bran as Livestock Feed Ingredient - Specification,PRODUCT_OR_SUBJECT,wheat bran as livestock feed ingredient specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-C708C64078969847,SYN-REQ-00107,Insulating varnishes containing solvents: Part 3 specifications for individual materials: Sec 2 requirements for hot curing varnishes (First Revision),PRODUCT_OR_SUBJECT,insulating varnishes containing solvents part 3 specifications for individual materials sec 2 requirements for hot curing varnishes first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0F4C968A540DA17B,SYN-REQ-00108,Heat - Treated steel tapping screws - Mechanical properties (Fourth Revision),PRODUCT_OR_SUBJECT,heat treated steel tapping screws mechanical properties fourth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FBFF08A16BE9500D,SYN-REQ-00109,Graphical symbols for diagrams: Part 10 Fluid power converters,PRODUCT_OR_SUBJECT,graphical symbols for diagrams part 10 fluid power converters,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B8FCBB58923F1049,SYN-REQ-00110,Community Seed Bank Management System - Requirements,PRODUCT_OR_SUBJECT,community seed bank management system requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-7B0DFE4C08AF68ED,SYN-REQ-00111,Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 52 Chromium Section 2 Method Using Flow Analysis (FIA and CFA) and Spectrometric Detection,PRODUCT_OR_SUBJECT,methods of sampling and test physical and chemical for water and wastewater part 52 chromium section 2 method using flow analysis fia and cfa and spectrometric detection,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0DC46886ED7B2F1E,SYN-REQ-00112,Medical textiles – Pressure garment – Specification,PRODUCT_OR_SUBJECT,medical textiles pressure garment specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6147532F6F55DE51,SYN-REQ-00113,Textiles - Fishing gear materials - Methods of test Part 3: Determination of twist (first revision),PRODUCT_OR_SUBJECT,textiles fishing gear materials methods of test part 3 determination of twist first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-9FCD48F77563D451,SYN-REQ-00114,"Pesticides - 2, 4 - D sodium salt, technical - Specification",PRODUCT_OR_SUBJECT,pesticides 2 4 d sodium salt technical specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A22B24B50831343F,SYN-REQ-00115,Geographic information - Geospatial API for features - Part 2: Coordinate Reference Systems by Reference,PRODUCT_OR_SUBJECT,geographic information geospatial api for features part 2 coordinate reference systems by reference,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-C3895024D931DBBF,SYN-REQ-00116,"Specification for forceps, wire cutting, compound action, orthopaedic",PRODUCT_OR_SUBJECT,specification for forceps wire cutting compound action orthopaedic,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CD677EBEDCF4486B,SYN-REQ-00117,Additional lubricants for male natural rubber latex condoms — Effect on condom strength,PRODUCT_OR_SUBJECT,additional lubricants for male natural rubber latex condoms effect on condom strength,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B96A5C588145DC5F,SYN-REQ-00118,Power Quality Measurement in Power Supply Systems Part 1 Power Quality Instruments (Pqi),PRODUCT_OR_SUBJECT,power quality measurement in power supply systems part 1 power quality instruments pqi,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3D7D0C606F1A1966,SYN-REQ-00119,Specification for wood wool building slabs,PRODUCT_OR_SUBJECT,specification for wood wool building slabs,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E8D12A76369CB4BB,SYN-REQ-00120,Textiles – Tests for colour fastness Part C10 Colour fastness to washing with soap or soap and soda,PRODUCT_OR_SUBJECT,textiles tests for colour fastness part c10 colour fastness to washing with soap or soap and soda,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8BFA9E2F7F65EB59,SYN-REQ-00121,Slickers for Leather Industry - Specification,PRODUCT_OR_SUBJECT,slickers for leather industry specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-731C9A07B16FB3F6,SYN-REQ-00122,"Cardiovascular surgery instruments - Clamps, bulldog, cross action type - Specification (First Revision)",PRODUCT_OR_SUBJECT,cardiovascular surgery instruments clamps bulldog cross action type specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8570771EA8862BA1,SYN-REQ-00123,O - Anisidine - Specification (First Revision),PRODUCT_OR_SUBJECT,o anisidine specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-53CD28B95506545D,SYN-REQ-00124,Specification for Poultry Feeders (First Revision),PRODUCT_OR_SUBJECT,specification for poultry feeders first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0EAB15DA13A9A84E,SYN-REQ-00125,Earth - Moving machinery - Definitions of dimensions and codes: Part 3 (Equipment And Attachments Second Revision),PRODUCT_OR_SUBJECT,earth moving machinery definitions of dimensions and codes part 3 equipment and attachments second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A6C024399BEA790A,SYN-REQ-00126,Grading capacitors for high-voltage alternating current circuit-breakers Part 1: General,PRODUCT_OR_SUBJECT,grading capacitors for high voltage alternating current circuit breakers part 1 general,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2AA5185D54A31ED2,SYN-REQ-00127,Specification for t - Nuts (First Revision),PRODUCT_OR_SUBJECT,specification for t nuts first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-193DF49BE6511F9C,SYN-REQ-00128,Ballistic Shields - Specification,PRODUCT_OR_SUBJECT,ballistic shields specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2DE8C70FFA0FCF48,SYN-REQ-00129,Sodium Hypochlorite - Code of Safety,PRODUCT_OR_SUBJECT,sodium hypochlorite code of safety,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DC75C3824D55C2D2,SYN-REQ-00130,Recommendations for safety and health requirements relating to occupational exposure to asbestos,PRODUCT_OR_SUBJECT,recommendations for safety and health requirements relating to occupational exposure to asbestos,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-1116B94CE05294D9,SYN-REQ-00131,"Reciprocating Internal Combustion Engine Driven Alternating Current Generating Sets Part 1 Application, Ratings and Performance ( First Revision )",PRODUCT_OR_SUBJECT,reciprocating internal combustion engine driven alternating current generating sets part 1 application ratings and performance first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-24FA084C1F4BCD83,SYN-REQ-00132,Glossary of terms relating to pozzolana (First Revision),PRODUCT_OR_SUBJECT,glossary of terms relating to pozzolana first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F9DF75BB4DAE6410,SYN-REQ-00133,Methods of Static Tests of Timbers in Structural Sizes,PRODUCT_OR_SUBJECT,methods of static tests of timbers in structural sizes,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3066C44CE12FCE8F,SYN-REQ-00134,Specification for steel bins for domestic storage: Part 1 gharelu kothl,PRODUCT_OR_SUBJECT,specification for steel bins for domestic storage part 1 gharelu kothl,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2629AD5ACEDAC539,SYN-REQ-00135,Winding wires for submersible motors - Specification: Part 1 conductor data (First Revision),PRODUCT_OR_SUBJECT,winding wires for submersible motors specification part 1 conductor data first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-82C6F8C8F0E61362,SYN-REQ-00136,Guidelines for palletization - General cargo,PRODUCT_OR_SUBJECT,guidelines for palletization general cargo,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CF342B8F8ECF0103,SYN-REQ-00137,Safety of Machinery - Guidelines on Functional Safety of Safety-Related Control System,PRODUCT_OR_SUBJECT,safety of machinery guidelines on functional safety of safety related control system,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-680F08D715223CBD,SYN-REQ-00138,"Methods of sampling and test for paints, varnishes and related products: Part 3 tests on paint film formation: Sec 1 drying time (Fourth Revision)",PRODUCT_OR_SUBJECT,methods of sampling and test for paints varnishes and related products part 3 tests on paint film formation sec 1 drying time fourth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DE8AEED816E0A425,SYN-REQ-00139,Guidelines For Maternity Nursing Home,PRODUCT_OR_SUBJECT,guidelines for maternity nursing home,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3C1216FAB97420C1,SYN-REQ-00140,Animal feeding stuffs - Determination of soluble nitrogen content after treatment with pepsin in dilute hydrochloric acid,PRODUCT_OR_SUBJECT,animal feeding stuffs determination of soluble nitrogen content after treatment with pepsin in dilute hydrochloric acid,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5E3DF51B6BC524CC,SYN-REQ-00141,Textiles - Requirements for environmental labelling - Specification,PRODUCT_OR_SUBJECT,textiles requirements for environmental labelling specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5ED060E92480C3BA,SYN-REQ-00142,SKIS VOCABULARY,PRODUCT_OR_SUBJECT,skis vocabulary,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-839F611AE5CCA4DB,SYN-REQ-00143,Ashvattha (Ficus religiosa L.) Bark for use in Traditional Medicine - Specification,PRODUCT_OR_SUBJECT,ashvattha ficus religiosa l bark for use in traditional medicine specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-606EAF3948298E08,SYN-REQ-00144,Automotive vehicles - brake linings: Part 3 methods of test,PRODUCT_OR_SUBJECT,automotive vehicles brake linings part 3 methods of test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-67AD342D474F2F66,SYN-REQ-00145,Methods of test for rigid cellular thermal insulation materials Part 13 Determination of flammability by oxygen index,PRODUCT_OR_SUBJECT,methods of test for rigid cellular thermal insulation materials part 13 determination of flammability by oxygen index,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3A88B2C0A42E6FC1,SYN-REQ-00146,"Steel Bars, Round and Square for Structural and General Engineering Purposes - Dimensions (Second Revision)",PRODUCT_OR_SUBJECT,steel bars round and square for structural and general engineering purposes dimensions second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5785DCE11EFEF674,SYN-REQ-00147,Impregnants for power capacitors - Specification,PRODUCT_OR_SUBJECT,impregnants for power capacitors specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F21A7E35CF4BFAA0,SYN-REQ-00148,Pesticides - Pendimethalin granules - Specification,PRODUCT_OR_SUBJECT,pesticides pendimethalin granules specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-EAC08B0363937B7B,SYN-REQ-00149,Filling Nozzle — Specification,PRODUCT_OR_SUBJECT,filling nozzle specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-081C98AA883198E6,SYN-REQ-00150,Revised State of the Art of Metric System in India (An update to the SP4 : 1969 Metric change in India),PRODUCT_OR_SUBJECT,revised state of the art of metric system in india an update to the sp4 1969 metric change in india,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4016AC91D1364F74,SYN-REQ-00151,Lasts for heavy duty shoes - Specification,PRODUCT_OR_SUBJECT,lasts for heavy duty shoes specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-15AE19F8E0009D39,SYN-REQ-00152,"Methodsof sampling and test for paints, varnishes and related produdTs: Part 7 environmental tests on paint films: Sec 1 resistance to water (Third Revision)",PRODUCT_OR_SUBJECT,methodsof sampling and test for paints varnishes and related produdts part 7 environmental tests on paint films sec 1 resistance to water third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-EFEF718B207BF739,SYN-REQ-00153,Methods of Test for Footwear Part 13 Seam strength for uppers lining and insocks,PRODUCT_OR_SUBJECT,methods of test for footwear part 13 seam strength for uppers lining and insocks,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D12C488F95C37027,SYN-REQ-00154,General requirements for steel cowl ventilators with detachable components,PRODUCT_OR_SUBJECT,general requirements for steel cowl ventilators with detachable components,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E4D942B4A5E3B51A,SYN-REQ-00155,"Methods of Sampling and Test for Paper and Allied Products Part 8 Methods of Test for Paper, Board, Pulps and Cellulose Nanomaterials Section 3 Determination of Acid-Soluble Magnesium, Calcium, Manganese, Iron, Copper, Sodium and Potassium",PRODUCT_OR_SUBJECT,methods of sampling and test for paper and allied products part 8 methods of test for paper board pulps and cellulose nanomaterials section 3 determination of acid soluble magnesium calcium manganese iron copper sodium and potassium,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4493DA26CCACA452,SYN-REQ-00156,Guidelines on Supply Chain of Onions,PRODUCT_OR_SUBJECT,guidelines on supply chain of onions,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-04E5102A31ED275B,SYN-REQ-00157,Environmentally conscious design ECD - Principles requirements and guidance (First Revision of IS 16244),PRODUCT_OR_SUBJECT,environmentally conscious design ecd principles requirements and guidance first revision of is 16244,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-667CA5C336C87290,SYN-REQ-00158,Direct Acting Indicating Analogue Electrical Measuring Instruments and their Accessories Part 1 Definitions and General Requirements ( Fifth Revision ),PRODUCT_OR_SUBJECT,direct acting indicating analogue electrical measuring instruments and their accessories part 1 definitions and general requirements fifth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-711DD8DAFC7113DE,SYN-REQ-00159,Steel Trunk - Specification,PRODUCT_OR_SUBJECT,steel trunk specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A28BF0490FC44026,SYN-REQ-00160,Information technology -Remote Operations: OSI realizations- Part 2 Remote Operations service Element (ROSE) - Protocol specification,PRODUCT_OR_SUBJECT,information technology remote operations osi realizations part 2 remote operations service element rose protocol specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D35932E2EF5FF8F5,SYN-REQ-00161,"Ceramic Tiles - Methods of Test, Sampling and Basis for Acceptance Part 3 Determination of Moisture Expansion Using Boiling Water (Second Revision)",PRODUCT_OR_SUBJECT,ceramic tiles methods of test sampling and basis for acceptance part 3 determination of moisture expansion using boiling water second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D6A1601E61E6DFA6,SYN-REQ-00162,Animal feeding stuffs - Determination of trypsin inhibitor activity of soya products,PRODUCT_OR_SUBJECT,animal feeding stuffs determination of trypsin inhibitor activity of soya products,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BC4AC9791E327156,SYN-REQ-00163,Vinyl Chloride (VCM) — Code of safety (First Revision),PRODUCT_OR_SUBJECT,vinyl chloride vcm code of safety first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F915657CC77DEB29,SYN-REQ-00164,Ophthalmic implants Intraocular lenses Guidance on assessment of the need for clinical investigation of intraocular lens design modifications,PRODUCT_OR_SUBJECT,ophthalmic implants intraocular lenses guidance on assessment of the need for clinical investigation of intraocular lens design modifications,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-21C09C7BFE8154ED,SYN-REQ-00165,Simulators Used for Testing of Photovoltaic Power Conversion Equipment - Recommendations Part 1 a.c. Power Simulators,PRODUCT_OR_SUBJECT,simulators used for testing of photovoltaic power conversion equipment recommendations part 1 a c power simulators,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0E6BE96CA29D668B,SYN-REQ-00166,Textile floor coverings — Assessment of changes in appearance,PRODUCT_OR_SUBJECT,textile floor coverings assessment of changes in appearance,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-27FF5649A58864F7,SYN-REQ-00167,Steels - Determination of the depth of decarburization (Third Revision),PRODUCT_OR_SUBJECT,steels determination of the depth of decarburization third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-95AF7F3D35DAF9E8,SYN-REQ-00168,"Commercial Beverage Coolers - Specification (ISO 22044 : 2021, MOD) (Fourth Revision)",PRODUCT_OR_SUBJECT,commercial beverage coolers specification iso 22044 2021 mod fourth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
