query_id,query,target_standard_id,language,noise_type,record_type,synthetic_flag,validation_status
SYN-Q-00122,"Need applicable Indian Standard for Cardiovascular surgery instruments - Clamps, bulldog, cross action type - Specification (First Revision)",MSV1-ACAFD2F4BC5DB334,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00123,Need applicable Indian Standard for O - Anisidine - Specification (First Revision),MSV1-7F678E2CAFCA8767,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00124,Need applicable Indian Standard for Specification for Poultry Feeders (First Revision),MSV1-0B1492EBEA70F1E9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00125,Need applicable Indian Standard for Earth - Moving machinery - Definitions of dimensions and codes: Part 3 (Equipment And Attachments Second Revision),MSV1-488AA7EF52CD5E20,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00126,Need applicable Indian Standard for Grading capacitors for high-voltage alternating current circuit-breakers Part 1: General,MSV1-681C2C006AFD4B65,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00127,Need applicable Indian Standard for Specification for t - Nuts (First Revision),MSV1-2F8184469596EB61,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00128,Need applicable Indian Standard for Ballistic Shields - Specification,MSV1-14D550FC60C380AF,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00129,Need applicable Indian Standard for Sodium Hypochlorite - Code of Safety,MSV1-00A622357E8D0754,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00130,Need applicable Indian Standard for Recommendations for safety and health requirements relating to occupational exposure to asbestos,MSV1-5257997D7C6EE0D3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00131,"Need applicable Indian Standard for Reciprocating Internal Combustion Engine Driven Alternating Current Generating Sets Part 1 Application, Ratings and Performance ( First Revision )",MSV1-7559A5735A571F98,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00132,Need applicable Indian Standard for Glossary of terms relating to pozzolana (First Revision),MSV1-1B003F43ABD9161C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00133,Need applicable Indian Standard for Methods of Static Tests of Timbers in Structural Sizes,MSV1-2EEEBC8BFCD5300B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00134,Need applicable Indian Standard for Specification for steel bins for domestic storage: Part 1 gharelu kothl,MSV1-04B38E26112BBD84,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00135,Need applicable Indian Standard for Winding wires for submersible motors - Specification: Part 1 conductor data (First Revision),MSV1-06EDFA468E02F5D5,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00136,Need applicable Indian Standard for Guidelines for palletization - General cargo,MSV1-2C77DE9059080E55,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00137,Need applicable Indian Standard for Safety of Machinery - Guidelines on Functional Safety of Safety-Related Control System,MSV1-C1BFEFAADD205E38,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00138,"Need applicable Indian Standard for Methods of sampling and test for paints, varnishes and related products: Part 3 tests on paint film formation: Sec 1 drying time (Fourth Revision)",MSV1-40F971BAA1A241DE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00139,Need applicable Indian Standard for Guidelines For Maternity Nursing Home,MSV1-1A2CA47C75721AC8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00140,Need applicable Indian Standard for Animal feeding stuffs - Determination of soluble nitrogen content after treatment with pepsin in dilute hydrochloric acid,MSV1-5DBD418FF0E33293,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00141,Need applicable Indian Standard for Textiles - Requirements for environmental labelling - Specification,MSV1-111580563FB8A2AC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00142,Need applicable Indian Standard for SKIS VOCABULARY,MSV1-8AD9FBF67A083746,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00143,Need applicable Indian Standard for Ashvattha (Ficus religiosa L.) Bark for use in Traditional Medicine - Specification,MSV1-9750DCB641355EC5,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00144,Need applicable Indian Standard for Automotive vehicles - brake linings: Part 3 methods of test,MSV1-7ACAED4E3AE185AB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00145,Need applicable Indian Standard for Methods of test for rigid cellular thermal insulation materials Part 13 Determination of flammability by oxygen index,MSV1-7040485B8C1AC5CE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00146,"Need applicable Indian Standard for Steel Bars, Round and Square for Structural and General Engineering Purposes - Dimensions (Second Revision)",MSV1-43C969827552961A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00147,Need applicable Indian Standard for Impregnants for power capacitors - Specification,MSV1-C7CA50C80E1EE2B6,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00148,Need applicable Indian Standard for Pesticides - Pendimethalin granules - Specification,MSV1-F37A8CEFE1C0B328,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00149,Need applicable Indian Standard for Filling Nozzle — Specification,MSV1-DD469613FFF0F506,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00150,Need applicable Indian Standard for Revised State of the Art of Metric System in India (An update to the SP4 : 1969 Metric change in India),MSV1-E3171F4AA43D63C3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00151,Need applicable Indian Standard for Lasts for heavy duty shoes - Specification,MSV1-75C0A7C41231A775,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00152,"Need applicable Indian Standard for Methodsof sampling and test for paints, varnishes and related produdTs: Part 7 environmental tests on paint films: Sec 1 resistance to water (Third Revision)",MSV1-F3AA0EF7D426AB29,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00153,Need applicable Indian Standard for Methods of Test for Footwear Part 13 Seam strength for uppers lining and insocks,MSV1-928FA32656E0ED5C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00154,Need applicable Indian Standard for General requirements for steel cowl ventilators with detachable components,MSV1-DC69A1F28864671E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00155,"Need applicable Indian Standard for Methods of Sampling and Test for Paper and Allied Products Part 8 Methods of Test for Paper, Board, Pulps and Cellulose Nanomaterials Section 3 Determination of Acid-Soluble Magnesium, Calcium, Manganese, Iron, Copper, Sodium and Potassium",MSV1-1C49BE86877EAE75,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00156,Need applicable Indian Standard for Guidelines on Supply Chain of Onions,MSV1-9FF49FCB2BDB3FF1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00157,Need applicable Indian Standard for Environmentally conscious design ECD - Principles requirements and guidance (First Revision of IS 16244),MSV1-CB1FDD1E6E725870,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00158,Need applicable Indian Standard for Direct Acting Indicating Analogue Electrical Measuring Instruments and their Accessories Part 1 Definitions and General Requirements ( Fifth Revision ),MSV1-352CEE3852681768,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00159,Need applicable Indian Standard for Steel Trunk - Specification,MSV1-BE1A6F1CE1365FB0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00160,Need applicable Indian Standard for Information technology -Remote Operations: OSI realizations- Part 2 Remote Operations service Element (ROSE) - Protocol specification,MSV1-5F5183B64D4C0904,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00161,"Need applicable Indian Standard for Ceramic Tiles - Methods of Test, Sampling and Basis for Acceptance Part 3 Determination of Moisture Expansion Using Boiling Water (Second Revision)",MSV1-A43BB4D69E84965E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00162,Need applicable Indian Standard for Animal feeding stuffs - Determination of trypsin inhibitor activity of soya products,MSV1-AC7F2572963CC246,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00163,Need applicable Indian Standard for Vinyl Chloride (VCM) — Code of safety (First Revision),MSV1-EF75001EBA6EF3BE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00164,Need applicable Indian Standard for Ophthalmic implants Intraocular lenses Guidance on assessment of the need for clinical investigation of intraocular lens design modifications,MSV1-B5616AC32DD287B4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00165,Need applicable Indian Standard for Simulators Used for Testing of Photovoltaic Power Conversion Equipment - Recommendations Part 1 a.c. Power Simulators,MSV1-68B551E40D3E90E4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00166,Need applicable Indian Standard for Textile floor coverings — Assessment of changes in appearance,MSV1-A514793FC5D1A95E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00167,Need applicable Indian Standard for Steels - Determination of the depth of decarburization (Third Revision),MSV1-2016689167D1AEE7,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00168,"Need applicable Indian Standard for Commercial Beverage Coolers - Specification (ISO 22044 : 2021, MOD) (Fourth Revision)",MSV1-85B9DC268CF2DE63,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00169,Need applicable Indian Standard for Nickel anodes for electroplating - Specification (Second Revision),MSV1-6DF7E3EA77188B42,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00170,Need applicable Indian Standard for Code for hygienic conditions for processing units of edible oils and fats ( First Revision ),MSV1-46967339B270C933,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00171,Need applicable Indian Standard for TEXTILES PERFORATED STRIPS FOR TAKE-UP ROLLERS SPECIFICATION First Revision of IS 4438,MSV1-87268E2775C0FE8E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00172,"Need applicable Indian Standard for Terms relating to commercial explosives, pyrotechnics and blasting practices",MSV1-95BCE60C018D6B3E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00173,Need applicable Indian Standard for Environmental Testing Part 2 Tests Section 17 Test Q: Sealing ( First Revision ),MSV1-8F8C003B73BFB936,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00174,Need applicable Indian Standard for Automotive vehicles - Transmission systems - Glonssary: Part 2 universal joints and driveshafts,MSV1-28F4605EBC0E0D0A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00175,Need applicable Indian Standard for Guidelines for use in prediction of subsidence and associated parameters in coal mines having nearly horizontal single seam workings,MSV1-FD9789821403FDF1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00176,Need applicable Indian Standard for PLASTICS — METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 2 TORSION-PENDULUM METHOD,MSV1-382F6792B9DD9F9E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00177,Need applicable Indian Standard for Inflatable balls — Specification,MSV1-6904C86861064C83,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00178,Need applicable Indian Standard for Glossary of terms used in ultrasonic non-destructive testing (Second Revision),MSV1-D3A4A21668A27639,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00179,Need applicable Indian Standard for Procedure for basic climatic and durability tests for optical instruments: Part 13 dust test,MSV1-242F4E934C3E0776,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00180,Need applicable Indian Standard for Electrical Installation in Ships - Specification Part 3 Equipment Section 3 Transformers for Power and Lighting ( First Revision ),MSV1-091EC2A6B9B824D7,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00181,Need applicable Indian Standard for Specification for bearing pullers (First Revision),MSV1-3F4B79E961B6FCA7,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00182,"Need applicable Indian Standard for Forceps, Punch, Nasal Citelli's Antrum and Hajek's Sphenoidal— Specification (First Revision)",MSV1-080C1E7DE9646740,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00183,Need applicable Indian Standard for Methods of Test for Footwear Part 3 Upper Sole Adhesion,MSV1-820EDBB64BC31B95,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00184,Need applicable Indian Standard for Wheat and wheat flour Gluten content Part 2: Determination of wet gluten and gluten index by mechanical means (Adoption of ISO 21415-2 : 2015),MSV1-5B944AD2DC73FE3B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00185,Need applicable Indian Standard for PLASTICS METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 12 COMPRESSIVE VIBRATION NON-RESONANCE METHOD,MSV1-C2A5A54C56E0823F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00186,Need applicable Indian Standard for General requirements for main deck baggage container loader,MSV1-C95334076D7889F3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00187,Need applicable Indian Standard for Hydraulically Regulated Floor Springs - Specification Third Revision of IS 6315 ICS 91190,MSV1-EABF34A578903E3E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00188,"Need applicable Indian Standard for Code of practice for bale coating, packing and marking of natural rubber (First Revision)",MSV1-5BC9442A4A043E52,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00189,Need applicable Indian Standard for Specification for nickel formate for nickel catalyst (First Revision),MSV1-EFC5A024A3A826DD,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00190,Need applicable Indian Standard for Cement Concrete - Glossary of terms : Part 2 Materials Other than Cement and Aggregate (First Revision),MSV1-A0F12D6925EB4125,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00191,Need applicable Indian Standard for High-Voltage Insulators Intended for use in Polluted Conditions - Selection and Dimensioning Part 4 Insulators for d.c. Systems,MSV1-4BBD2659396F80F8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00192,Need applicable Indian Standard for Instrument transformers: Part 3 additional requirements for inductive voltage transformers,MSV1-FDF070BB23A044C0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00193,Need applicable Indian Standard for Methods of measurement of electrical characteristics of microwave tubes: Part 6 low - Power oscillator klystrons,MSV1-948A77D73DF83075,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00194,Need applicable Indian Standard for Acceptance Tests for CO2-laser Beam Machines for High Quality Welding and Cutting Part 2 Measurement of Static and Dynamic Accuracy,MSV1-785A786415B7703D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00195,Need applicable Indian Standard for Maintenance of fire hose - Code of practice,MSV1-5CC32983B471916F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00196,Need applicable Indian Standard for Bicycles — Hub Assembly — Specification (Fourth Revision),MSV1-BFF138AE3D654175,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00197,Need applicable Indian Standard for Graphical Symbols for Diagrams in the field of Electrotechnology,MSV1-2B26777F8538EDD1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00198,Need applicable Indian Standard for Heat strengthened glass - Specification,MSV1-8A2D0702EFD83A5E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00199,Need applicable Indian Standard for Textiles – Tests for colour fastness Part X08 Colour fastness to degumming,MSV1-CE34C671B1A5C2A1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00200,Need applicable Indian Standard for Information technology Radio frequency identification for item management Part 6: Parameters for air interface communications at 860 MHz to 960 MHz General,MSV1-7577AA8ECFF83147,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00201,Need applicable Indian Standard for Specification for cartons for non - Soapy detergents,MSV1-387C3FAAE82E6619,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00202,"Need applicable Indian Standard for Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",MSV1-CA0BB1CFEA61B807,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00203,Need applicable Indian Standard for Technical supply requirements for sprocket wheels for link chains,MSV1-F73A0D50F895099F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00204,Need applicable Indian Standard for Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,MSV1-0BBD0D4B0777B0A0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00205,Need applicable Indian Standard for Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,MSV1-F2BE752AE3705302,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00206,Need applicable Indian Standard for Specification for canned bitter gourd (Karela) (First Revision),MSV1-CE73A2EC0BE6F39F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00207,Need applicable Indian Standard for Specification for glass weighing bottles (First Revision),MSV1-31BE6CFC0ED8434E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00208,Need applicable Indian Standard for General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,MSV1-9CFC0B57C89F6290,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00209,Need applicable Indian Standard for TEXTILES - COTTON WEBBING FOR PERSONAL WEB EQUIPMENT - SPECIFICATION ( Fourth Revision ),MSV1-F62357751119DFE2,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00210,Need applicable Indian Standard for Portland Pozzolana Cement - Specification: Part 1 fly Ash Based (Fourth Revision),MSV1-4CF7768815ACF231,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00211,Need applicable Indian Standard for TEXTILES SOCKS NYLON SPECIFICATION,MSV1-5CC8CD4CF72D231B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
